	sentence	label
574	i like sleek looking computer .	3
575	it 's even better with a low price .	3
576	i do n't have a huge budget so the new computer should be cost-effective .	3
577	i hope my money is well spent on a high quality computer .	3
578	the computer should also be thin and light .	3
579	i want a aesthetically beautiful so i would be happy to carry it around .	3
580	my next semester is coming and i am finding a new computer to cope with the work .	3
581	i like taking my laptop around so i like it to be light and good looking .	3
582	i go on a lot of business travell so what i need is a computer that is light and does n't take up much space .	3
583	i do n't want any bloatware .	3
584	i am searching a good computer for school work and i think a computer with great graphic card and plenty of storage would be perfect .	3
585	i am finding the best computer with the most reasonable price that can run games smoothly .	3
586	i do a lot of professional tasks so i need a computer that run tons of programmes well with a fair price .	3
587	good ram and processor are expected .	3
588	i like beautiful things so my computer should have awesome looks .	3
589	i work all time on computer so i am finding a new laptop that is fast , sleek and flat .	3
590	a light computer is what i need .	3
591	as a person who is into light gaming and video editing , i need a computer that goes perfect for both the aspect .	3
592	the keyboard should be comfortable along with a useful numpad .	3
593	i do a lot of research online and i am finding a new computer with a reasonable price .	3
594	i need a computer as a present for my little brother and he like it to be aesthetically pleasing and response fast .	3
595	i do n't plan to use the computer for studying so i just need the computer to play games well .	3
596	it just need to have nice build quality .	3
597	the graphic card should be great and the computer should work fast and well-organized .	3
598	of course , the price ca n't be too high .	3
599	i hope the money i spent would be exchanged for a good computer .	3
600	i want to gift a nicely priced computer to my brother-in-law .	3
601	i need some good build quality to come with the computer .	3
602	i like playing games so games should be able to run fast on the new computer .	3
603	i am finding a beautiful laptop with a good screen size and a full keyboard .	3
604	a good graphic card and lots of ram would be good for me to do gaming .	3
605	the computer should play games easily with an amazing price .	3
606	i need a good computer with good price .	3
607	i use cad programmes so i am finding a computer that run those programmes well .	3
608	i need a computer that comes with a high performance-cost ratio .	3
609	my wife would like to have a computer with a high performance-cost ratio .	3
610	price is an important element when i purchase a new computer .	3
611	my husband wants a faster computer that his current one .	3
612	i work at home so it 's important for me to have a computer that is fast and priced well .	3
613	a great battery life is expected .	3
614	i am buying a new computer for myself on black friday and i want it to play games well .	3
615	a reasaonably priced computer is what my wife needs .	3
616	i am finding a new computer for myself and i want it to boot up fast and handle several games well .	3
617	i take my laptop around the campus so it should be sleek and light .	3
618	i am finding a fast computer .	3
619	i am a student and i want a computer that has a powerful quad core and sturdy construction .	3
620	i do n't prefer a heavy computer .	3
621	a decent keyboard and a responsive touchpad are also necessary .	3
622	i would need to have enough ram to store all my files .	3
623	i don ’ t want my computer to slow down so a no is for those bloatware .	3
624	the screen would be better to be bright enough .	3
625	i am going to buy a new computer and i want it to have decent graphics and storage .	3
626	specs are important aspect that i look into when purchasing a new computer .	3
627	i have got a number of needs on my new computer so i am hoping for a cheap computer that fits all my needs .	3
628	the computer should not be too heavy for me .	3
629	moreover , the price should be reasonable .	3
630	i enjoy gaming and hope the new computer works great on that .	3
631	the finger pad should be sensitive , and the price should be reasonable .	3
632	i want a replacement for my old computer and i need a new one that comes with amazing build quality .	3
633	an awesome keypad is also needed .	3
634	i need to replace my old computer and i need the new one to be cost effective with a big screen .	3
635	i do play some kinds of games and i need a new computer that work the games perfectly .	3
636	i need a computer that comes with reasonable price and runs games well .	3
637	a wonderful screen should come with an excellent price .	3
638	last but not least , i do n't want to spend too much on it .	3
639	i would do as much research as i could to find the best use of my money for a powerful computer .	3
640	i need some recommendations on a cheap computer which is easy to use and able to run smoothly .	3
641	i do basic business application on my laptop so i need sufficient amount of ram and large drive of my data .	3
642	speed is what i concern when purchasing a new computer .	3
643	i care about gaming experience so i want a computer that play games with no problem .	3
644	i also need it to handle my task quickly .	3
645	i would be grateful if it includes separate buttons for left and right click as my previous computer did n't .	3
646	i want a fast computer with a reasonable price .	3
647	i am a software developer and i am finding a new computer that can run idss with no glitch in a low cost .	3
648	the computer have to stay within the budget of my company .	3
649	i am not finding a fancy computer but a powerful computer with a low cost .	3
650	i look into many reviews and all i want is a computer that is hast and cheap .	3
651	i have always been hoping to have a fast computer with a backlit keyboard .	4
652	i know what i need for my new computer : good size and bright screen .	4
653	i am finding a fast computer that runs smoothly .	4
654	i am taking the laptop to school so i want it to be light .	3
655	i would like to have a new computer that has great colours .	3
656	i want to buy a new laptop so i can share it with my wife .	3
657	i think the design of a computer do pay attribute .	3
658	i have got a lot of documents from my work so i need a new computer that can store all those files with a reasonable price .	3
659	the keys should be responsive and the screen should sharp .	3
660	i like computer with nice colour .	3
661	i hope it would be able to startup fast with a low price .	3
662	moreover , the colours should be able to display greatly .	3
663	our mechanic said he needs a laptop that has a high performance-cost ratio .	3
664	as it is for my wife , it should be light .	3
665	the computer should have nice colour option and design .	3
666	my old computer needs replacement and i want a new one that has a nice screen and good keyboard .	3
667	i want a computer with good performance and low cost .	3
668	i need big keys for my big fingers .	3
669	it would be pleasant to have been able to use the computer as soon as possible , so it should be easy to set up .	3
670	i just want it to be economical and easy to set up .	3
671	i tend to choose brand with good reputation and i want a sleek , new computer that comes with the perfect size and a ergonomic keyboard .	3
672	i want the computer to run fast while i am at school .	3
673	i am going to buy a new laptop online and i want it to have a good screen size .	3
674	i wo n't expect too much for my new computer but a high performance-cost ratio is a must .	3
675	i do n't want it to be too expensive .	3
676	i am finding the best computer that worth my money .	3
677	i do n't have much requirement for my new computer .	3
678	i hope the price would be reasonable for a good computer .	3
679	i have so many much more complicated things to do so i hope the setup would be easy .	3
680	my wife asks me to buy her an economical yet powerful computer .	3
681	i would like to have great colour on my computer .	3
682	i have some light use of the computer and i hope the price won ’ t be too expensive .	3
683	i also want it to be sleek and light .	3
684	i want to buy a new gaming laptop for myself that play games well and have a large storage .	3
685	i like computers with beautiful colour and large screen .	3
686	i am a student and i am finding an affordable computer that looks great .	3
687	my old computer is not working anymore so i need a cheap , pretty , new computer .	3
688	i need an inexpensive device for school .	3
689	i am finding a fast computer with an awesome screen .	3
690	i was looking to upgrade my old computer but eventually i decided i would just find a new computer that is more upgradable .	3
691	the battery life should be long for her and she will need tons of storage space .	3
692	the battery life should be long .	3
693	i do n't have a huge budget for the computer .	3
694	a fast computer with a great price would be what i want .	3
695	i want to have a computer that would fit into my bag .	3
696	i am a middle-aged man and i have lower requirements on electrical device .	3
697	i would like to have a cute laptop with nice design and powerful processor .	3
698	the computer should be fast and last long .	3
699	i need it to be fast and have great battery life .	3
700	a good keyboard is also important .	3
701	price is what i consider when buying a new computer .	3
702	the speakers would be great if it is louder than the typical one .	3
703	the speaker would be better if it can produce nice special mix of sound , but i do n't want it pull up the cost .	3
704	i am in need of a new computer that is responsive and snappy .	3
705	if there are plenty of ports , it would easy to upgrade .	3
706	i only need a fast computer that comes with plenty of storage .	3
707	the ports should be easily accessible and the touchpad should be nice .	3
708	my old computer needs replacement and i am finding for a new computer that run games well and is easily upgradable .	3
709	i want some good-looking computer with good price .	3
710	a reasonable ram is expected .	3
711	for a light use of laptop , i am finding one that runs quickly with a low cost .	3
712	the battery life should be excellent and it should be entirely clear from bloatware .	3
713	my old computer is starting to be unreliable so i need a new one that has lots of space yet running fast .	3
714	i do n't want to have much bloatware on my computer .	3
715	i also want the computer to be substanial with a brushed look .	3
716	i am going to find a new computer for long-term use .	3
717	i do n't want to borrow my husband 's computer everytime i need it so i am finding myself a new computer with a nice hard drive .	3
718	i want the image on the screen to be crisp and clear .	3
719	the speakers should be nice and the screen should be bright enough for indoor use .	3
720	i do n't have much requirement on my new computer but i want it to be easy to setup .	3
721	a fast computer would be preferrable .	3
722	the speakers should be good and the battery life should be exceptional .	3
723	the display must be incredible on my new computer .	3
724	it would be better if it can play games well .	3
725	a good set of ports and a cd/dvd drive should be included .	3
726	i am trying to find a new computer that is reasonably priced .	3
727	i need it to be fast and come with a dvd drive .	3
728	my old computer is still going on well but i decided to go on with a new one with a longer battery life .	3
729	i am buying a new laptop for my daughter 's graduation and it should be fast and have beautiful colours .	3
730	low heat should be produced .	3
731	i need to buy my wife a new computer and she wants it to be run fast and cool .	3
732	i am in need of a new computer that comes with high hdd capacity and low price .	3
733	i am looking for a replacement of my old computer which i require it to have a high performance-cost ratio .	3
734	the screen should at least be hd and i hope the battery life would be long enough for my papers .	3
735	i am finding a family laptop for my home and i want one that come with high performance-cost ratio .	3
736	my old computer is not working anymore and i am finding a new computer with a nice price .	3
737	moreover , it should be cheap and fast .	3
738	i am looking for a computer with high performance-cost ratio .	3
739	i would be grateful to pay as long as the computer lives up to my expectation .	3
740	i would like to have a dedicated number pad and a responsive touchpad .	3
741	i need the price to be reasonable .	3
742	also , it should be fast and last long .	3
743	i hope the screen is sturdy with good brightness range .	3
744	i do n't want the price to be too high through .	3
745	the screen should be high resolution .	3
746	as long as the price is reasonable , i would be happy to pay for a powerful computer .	3
747	my other computer own microsoft 350 so it would be nice if the microsoft 350 can automatically updated .	3
748	i want it to run fast and last long .	3
749	i would like a reassign of the fn keys to make it look special .	3
750	i am working to find the best price for the best computer .	3
751	i am new to laptop so there should be easy installation and loading .	3
752	i need a fast computer .	3
753	i need the keys to be responsive .	0
754	i lost my old taplet so i am finding for a new one that show awesome graphics .	0
755	i hope the keyboard to be sturdy and cover the tablet perfectly .	0
756	i sometimes do video calling with my children and it would be great if the microphone picks up sound well .	0
757	it would even be better if it bootup fast .	3
758	i am taking the laptop to school and i want it to have a good selection of ports for my use .	3
759	i am changing my old computer and i want the new to be quick , responsive and economical .	3
760	my old computer needs replacement and i hope the new one comes with great specs and run smoothly .	3
761	i do n't really have huge budget and all i want is an affordable computer that can play games well .	3
762	i also like to have lighted keyboard with a great price .	3
763	i need a computer within my budget .	3
764	i need a new computer for myself that feel nice and run games well .	3
765	right now i just need to play games confortably on it .	3
766	my dream computer would the one with marvellous design , pleasing audio system and amazing specs .	3
767	nice sound and nice amount of memory are also expected .	3
768	i am replacing my old computer which i want a new one that has cool design and beautiful display .	3
769	i am finding a solid computer with a lighted charger .	3
770	of cource the battery life should be decent .	3
771	i need to perform games well with a relatively low cost .	3
772	i am buying a computer as christmas present for my son and he specifies that it has to be great for games .	3
773	i am finding myself a new computer that is sturdy with great body colour .	3
774	i need a new computer to support my work that is solidly built with low cost .	3
775	i got tired of using the old computer from office so i need a new , fast computer .	3
776	the looking should be sleek with a full keyboard .	3
777	i do n't have much criteria for my new computer .	3
778	i do n't want the new computer to constantly lag as my previous computer .	3
779	a good screen would help even more .	3
780	i sometimes have long meetings so a computer with long battery life is a must .	3
781	it should be fast , responsive and economical .	3
782	the graphics card should be strong and the battery should be long lasting .	3
783	a fast computer with a reasonable price is what i need .	3
784	i am changing my old laptop and i want a fast one that is well designed and great for gaming .	3
785	i am finding a computer with great price .	3
786	i like having matted texture on the keys and it would nice to have even backlight .	3
787	speed is important for my computer .	3
788	by the way , i do n't have much budget on the computer .	3
789	it should n't look too fancy , and the key placements should be good .	3
790	besides , i need plenty of ports .	3
791	i have never had a laptop before and so i am finding one that can run games with an amazing battery life .	3
792	i am finding the best computer with the best price .	3
793	my gaming niece wants some right specs for his computer .	3
794	for the specs , it should look great with a sturdy keyboard and nice trackpad .	3
795	i need a powerful laptop to bring to class so it should be small but with a big screen for multitasking .	3
796	i have a few points to note for a perfect laptop .	3
797	i wish i would be happy with the money i spent for a perfect computer .	3
798	i edit photos for a living and that 's why the graphics must be great on my computer .	3
799	i need a computer come up with the 2018 standard in sound output , keyboard and trackpad .	3
800	i want to change my old laptop and something cool that handle most games would be perfect .	3
801	i hope the price would be reasonable though .	3
802	i wo n't pay too much money for a good computer .	3
803	i need a new computer that comes with a good price .	3
804	i need a new computer for myself that is solidly built and has lots of features .	3
805	i am buying a new laptop but i also want to do gaming on it , so it should run all games well .	3
806	besides , i want it to bootup fast and perform my games well .	3
807	besides that , i want it to handle games well .	3
808	i need to change my old laptop and i need one that run quietly and cool .	3
809	i am just a student so i need a computer with low price .	3
810	i normally connect my laptop to my tv for gaming and i hope the new laptop do great in that , without being overheated .	3
811	i would be happy to receive a quality computer with my money paid .	3
812	i also want it to stay cool and startup fast .	3
813	i play games on laptop and i need it to be fast .	3
814	i have got long lectures so the battery life should be great .	3
815	for the specs , i specifically need a near-full-size keyboard and a non-glossy screen .	3
816	there should be a good selection of ports .	3
817	i am finding a sturdy computer with a nice keyboard .	3
818	i am into coding and i need a new computer with plenty of ram and amazing build quality .	3
819	once i find a computer that fits my needs , i am willing to spend the appropiate amount of money .	3
820	the price should not be too high .	3
821	i would like it to have a glowing red keyboard and good sound output .	3
822	i am looking for a computer that will fit my budget .	3
823	moreover , i want it to be fast and fashionable .	3
824	i can get a cheap computer and upgrade it later on .	3
825	i am in college and i need a sturdy and solid computer that comes with a high response rate .	3
826	i am looking for a quiet computer with a good price .	3
827	as a college student , i need a great computer with an amazing price .	3
828	i do a couple of tasks on my laptop si i want it to run games well with a reasonable price .	3
829	my step son wants a computer with not much bloatware .	3
830	he does mostly for gaming so a bright screen , fast refreshing , a decent keyboard and loud speakers are all the things he needs .	3
831	i tend to use my next computer for a long time so the graphics ought to be beautiful .	3
832	my old computer is not working and i need a light , new computer with a good screen .	3
833	i am willing to do some research for a good computer and currently i am finding one that play games with good frame rate .	3
834	i am finding myself a perfect gaming laptop .	3
835	i also need it to play games well with a decent display .	3
836	i hope it is fast to boot .	3
837	my son wants a computer that has cool colours on keyboard .	3
838	i would look carefully with all the specs that come with the computer and i want it to boot up fast with a great price .	3
839	i am changing from desktop to laptop and i want one that bootup fast with a quiet fan .	3
840	it should also be light and well built .	3
841	i am planning to find a new laptop that has a good processor and build well .	3
842	i tend to look at other 's reviews before purchasing a computer and i want one that play games well and quietly .	3
843	i am in need of a new computer and it should work fantasticly for games .	3
844	i need the graphics to be good .	3
845	i am lacking money currently but i need a computer with nice price .	3
846	i play games on laptop and i am finding a professional computer for that .	3
847	i do create art in photoshop , and as a result i need a computer that can handle large files perfectly .	3
848	my past laptop just died a few days ago and i am in urgent for a computer that is well balanced for the price .	3
849	my last computer was still working but i decided to go for a faster computer which is reasonably priced .	3
850	i know a lot of things about computer and i am now finding a economical computer for myself .	3
851	i 'm an it student and i need a computer that looks cool .	3
852	i wo n't depend too much on this laptop so i just need it to have a high performance-cost ratio .	3
853	i can not put a thick laptop into my bag .	3
854	the graphic card should be good for gaming and the cpu should be solid .	3
855	the design should be great with a backlit keyboard .	3
856	a fast computer that is cheap and easy to use would be my ideal computer .	3
857	graphics are also important .	3
858	i am finding a all-rounded computer that is sturdy and has great design .	3
859	the bootup should be fast on my computer .	3
860	i do hope the price wo n't be too high .	3
861	i am looking for a computer that play games well with a reasonable price .	3
862	i used to use pcs but now i want a laptop with good hardware .	3
863	my old laptop needs replacement and i need a new one that has beautiful laptop design and accommodating screen size .	4
864	our homeschooled kids need some computers with large screen for learning .	4
865	i also want it to be easy to use and priced right .	4
866	i want it to run smoothly with an easy viewing screen .	4
867	the graphics should be amazing .	4
868	it should be lightweight including backlight features .	4
869	i have to do homework at night so it 's better to include a backlit keyboard .	4
870	i need a new laptop that is fast and has a nice backlit keyboard .	4
871	i need a christmas present for my girlfriend and she wants a laptop that boot up fast and can be set up easily .	4
872	we are finding a new computer with a reasonable price .	4
873	moreover , i want it be to fast and lightweight .	4
874	i am finding a fast laptop with a high performance-cost ratio .	4
875	i am finding a new computer with nice price and good speed .	3
876	i have a number of files that need good memory to store them .	3
877	my household has different needs for a computer and so it should be fast and have great graphics .	3
878	i enjoy gaming and i am finding a laptop that perform well in that .	3
879	i try to present myself with a computer that has a good price .	3
880	my old computer is too slow and i need a new one .	3
881	i have limited budget on my new computer so it should have a great price .	3
882	i need some recommendations for a computer that comes with a high performance-cost ratio .	3
883	a fast computer is what i need .	3
884	i am going to purchase a new computer on black friday so what i want is a computer that play games well in a low cost .	3
885	i need the computer to come with microsoft programmes .	3
886	the fan should be quiet .	3
887	i do n't have much requirement for my new computer , it just need to be cheap .	3
888	it should also be quiet , lightweight and economical .	3
889	i surf the internet all day and i am finding a new laptop that do fast in that .	3
890	of course , the price should be good .	4
891	i am going back to college later and so i need a laptop with a huge screen and a number pad on the keyboard .	4
892	a fast computer with a good price is what i want .	4
893	i have limited budget so the computer should come with a good price .	4
894	i want to have the best use of the money i would spend on the computer .	4
895	my brother needs a fast computer as his christmas present .	4
896	i need a computer that comes with a slim profile dvd burner .	4
897	i am buying a new laptop for my husband and he wants it to be lightweight , clear and sharp .	3
898	i am finding a new computer with a great price .	3
899	the case should be classy and not attachable to fingerprint .	3
900	illuminated keyboard seems cool to me .	3
901	my old computer does n't work for me anymore and i am finding a new one with terrifc specs in a great price .	3
902	the design and the touchscreen should be good as well .	3
903	i do a lot of typing at night so a backlit keyboard would help me a lot .	3
904	my old laptop is not working and i am finding a new one that has good amount of ram and storage .	3
905	it should also be fast and last long .	3
906	the keyboard should be good though .	3
907	i would like it to feature backlit keyboard and touch screen .	3
908	it would be better if the computer is fast .	3
909	the battery should last long and be replaceable .	3
910	i am finding myself a new computer that is light and come with nice size .	3
911	i want a nice matte finish on my new computer so no fingerprints would be attached to it .	3
912	i am finding a nice computer that would fit my budget .	3
913	i have limited budget so i need a new computer with great price .	3
914	i am in need of a new computer that has a good processor and a practical appearance .	3
915	i only have simple needs on my laptop so it just has to be lightweight and economical .	3
916	i am finding a computer for myself that is speedy and easy to setup .	3
917	i would like to have a sleek design for my next computer .	3
918	speed is important to me when purchasing a new computer .	3
919	i need a functional yet inexpensive model .	3
920	i use my laptop for school so i need it to be light and sleek .	3
921	i have n't been using a laptop for a while and it would be good to be easy to set up .	3
922	my old computer does n't last long for the battery life and i hope the new one would .	3
923	it should play games well with a good price .	3
924	i would look into the specs the computer comes with so it should have a large hard drive and a decent ram .	3
925	also , it should be fast with the perfect screen size .	4
926	i need it to be easy to set up .	4
927	i am getting a new computer for myself and i need it to be good looking with a great price .	4
928	an adequate screen should be installed on the computer .	4
929	i am in a nursery school and i use my laptop several hours a day .	4
930	speed is what i look into when purchasing a new computer .	4
931	i am replacing an old computer and the new one should come with great price .	4
932	i need to bring my computer to school so i hope it would be lightweight .	2
933	i need a good keyboard for my typing work .	2
934	my girlfriend needs a computer that has a good design and a high performance-cost ratio .	2
935	quality and price must be balanced for my new computer .	2
936	i am looking for the best computer with the best price .	2
937	i need a stylish computer for my work .	2
938	i have limited budget for a good computer .	2
939	i want to change my old computer and i am finding a new one that is nice looking and has nice backlit keys .	2
940	the screen should be sharp though .	2
941	i need a computer that is light and lasts long for me to work at the coffee shop .	2
942	i want to save my money for a good computer .	2
943	i am planning to buy a new laptop and i want to new one to be silent , lightweight and easy to use .	2
944	i am in need of a new computer that is sleek and compact .	2
945	i am currently running out of savings but i want a nice computer with a nice price .	2
946	i am findinging myself a better computer with competitive specs and budget price .	2
947	i need a computer with good processor .	2
948	i want to have a new computer for myself and i need to to be sleek , light and easy to use .	2
949	the keyboard should be good with backlight .	2
950	also i do n't want to have bloatware on the computer .	2
951	the design should be good though .	2
952	i need it to boot quickly while staying cool .	2
953	my old computer is n't working and i need to find a new one that is sleek and light .	2
954	my old laptop is not working and i am finding a lightweight and fast one with high performance-cost ratio .	3
955	i am not having a huge budget and so i need a computer with amazing price .	3
956	i am in need of a new computer that is fast , sleek and economical .	3
957	i want to have a fast and quiet computer .	3
958	i do video editing so a good video card and a fast processor are expected .	3
959	i need a smaller charger unit with a high performance-cost ratio .	3
960	i have got a lot of photos and i need a roomy device for that .	3
961	i want to change my old computer and i need a fast one with excellent battery life .	3
962	my old computer is not working anymore and i want a new one with sleek design and great display .	3
963	a fast computer with a high performance-cost ratio is what i need .	3
964	i do n't know if i would bring the laptop outside but anyway being lightweight is n't bad .	3
965	i am replacing my old computer and the new one should restart quickly with an excellent price .	3
966	i am looking for a new computer with great design , great keyboard and awesome sound output .	3
967	the bezel should be thin around the screen .	3
968	it would be good if it can install windows automatically out of the box .	3
969	the graphics should be good though .	3
970	all i need on a computer is high bootup speed and great graphics .	3
971	i am finding myself a new computer that has a good battery life and runs cool .	3
972	i want it to have empty memory slot for further upgrading .	3
973	i am finding a new computer for myself that is fast and has high internet connection .	3
974	i need a quiet computer with high performance-cost ratio .	3
975	the speakers have to be good though .	3
976	one more thing , i want it to play games well .	3
977	i want it to be lightweight and loud .	3
978	i do spreadsheets all day and i want to find myself a computer with a high performance-cost ratio .	3
979	i am finding a laptop to bring to school that wo n't be stolen .	0
980	i also hope the build quality would be good .	0
981	the keyboard should be good .	0
982	it should be inexpensive and portable .	0
983	also , it should be light , cool and affordable .	0
984	a responsive trackpad is needed for me .	0
985	i am professional in the it sector and i am looking for a computer for my family that is fast , sleek , thin , light and solid .	0
986	i video chat with my friends so i hope the front camera is great .	0
987	for the battery life , it should be long and fast for charging .	0
988	the battery life should be good and the display should have high quality .	2
989	it would be great if the brightness is adjustable for the backlit keyboard .	2
990	i am in need of a new computer that is slim , portable and affordable .	2
991	i do n't want my eyes to be hurt so a non-glare screen is important .	2
992	the build quality should also be excellent .	2
993	i am finding a computer for light office work and it should boot up quietly and be easy to set up .	2
994	i am finding a budget computer that is portable and cool .	2
995	the screen should be good and the clicks should have nice tactility .	2
996	i need a light computer that holds my 3d programmes well .	2
997	the current computer is not working and i want a new one that is slim , light and well crafted .	2
998	i want to upgrade my old computer that i want a faster , lighter and more attractive model .	2
999	my old computer is not working properly so i want a computer with a higher performance-cost ratio .	2
1000	the design should be good though .	2
1001	i plan to place a new laptop in my home and it should be lightweight , fast and quiet .	2
1002	the games i play should work well on it .	2
1003	i am a student and i want to find a fast and light computer for my everday use .	2
1004	my old computer needs replacement and i need the new one to be lightweight , quick and economical .	2
1005	i want the keys to be good to type on .	2
1006	i am not satisfied with my old computer and i want a new one that is light and portable .	2
1007	my old laptop is not working and i am looking for a new one that is fast , portable and light .	2
1008	i don ’ t want my current computer anymore and i am looking for a new one coming with the perfect keyboard and screen .	2
1009	the battery life should be decent .	2
1010	my old computer is too slow so i need a faster and lighter one .	2
1011	i am finding a replacement for my old computer that a longer battery life is expected .	2
1012	the battery life should be long so i do n't have to take a charger around .	2
1013	i hope it would be sleek and economical .	2
1014	moreover , the computer should boot up fast .	2
1015	i work for a long time so the battery life should be long enough to support my work .	2
1016	one more thing , i want a more stunning display .	2
1017	i need a fast computer .	2
1018	the screen should be good .	2
1019	i want the display to be beautiful and the mousepad and keyboard to be accurate .	2
1020	i am not affordable to all computers but i want one that is fast and comes with minimal bloatware .	2
1021	the fan should be quiet so i do n't disturb others .	2
1022	for the keyboard , i need the keys to be good typing , and it 's better with backlight .	2
1023	it would be great to feature a fingerprint sensor if it does n't push up the price .	2
1024	it should also be light and economical .	2
1025	my old computer does n't serve me anymore and i am getting myself a new one with good specs , good design and good build quality .	2
1026	i do a lot of travel so i am finding a slim computer that can do well at that .	2
1027	i need a computer that comes with low price and high specs .	2
1028	i will use the computer for general school work thus i need it to be lightweight , fast and portable .	2
1029	the technical specs and speakers should be great .	2
1030	i plan to buy a travel notebook so it should be slim and lightweight .	2
1031	my work require me to have a new computer so i am out here finding a thin computer with nice display and sturdy keyboard .	2
1032	i need to change to a new computer and i want it to have high portability , good display and good battery life .	2
1033	the battery life should be long and able to recharge quickly .	2
1034	a computer with high performance-cost ratio is what i need .	2
1035	the connectivity should be good .	2
1036	i want to gift myself a light and portable computer .	2
1037	the technical features should be strong and the battery life should be great .	2
1038	i want to have a new computer that is lightweight , solid and has good specs .	2
1039	i am finding a laptop for myself that is superfast and light .	2
1040	speed is what i consider when purchasing a new computer .	2
1041	i have tried multiple brands and this time i am finding myself a portable computer .	2
1042	as a student of systems engineering , i need a fast and portable computer to get my programme done .	2
1043	the keys should be chiclet though .	2
1044	my old computer does not work as great as it was so i am finding a new one with a beautiful screen and good build quality .	2
1045	i am finding for a nice laptop that is slim and fast .	2
1046	i need a new computer for myself and i want it to come with superb build quality .	2
1047	i am willing to wait for a computer that fits my needs : small , light and solid .	2
1048	the display should have high resolution .	2
1049	i need an economical laptop for my new york trip so it should have a long battery life to stay within the flight .	2
1050	the keys should be well placed and the touch screen should be responsive .	2
1051	i am getting a new tablet for my online college so i need a big screen and a nice pen .	2
1052	i would use the computer with my children so i need it to be light and sturdy .	2
1053	it would be nice to feature a useful touch screen .	2
1054	the build quality should be good with a responsive touchscreen .	2
1055	i am in need of a new computer that comes with great battery .	2
1056	my son has some suggestion for me on the new computer and all i want is a big screen .	2
1057	i would have the tablet for office use so it should be easy to use .	2
1058	the hinges should be good .	2
1059	it should also be light with high processing speed .	2
1060	it should also be light and economical .	2
1061	it should also be sleek and come with the perfect size .	2
1062	the keyboard should be responsive though .	2
1063	i would carry my computer around so it would be great to be thin .	2
1064	i focus on the appearance of a laptop that it should be sleek , nice looking and light .	2
1065	i am finding the best computer for my money .	2
1066	i am finding myself a new laptop that is cheap and fast .	2
1067	i want to try something new that come with a cool touchscreen and sturdy hinges .	2
1068	besides that , the battery life should be decent .	2
1069	i am finding a computer for myself that show vivid colours and brightness .	2
1070	the processor should be good to allow me to play games well .	2
1071	i draw on my tablet so a style pen is a must .	2
1072	i took it seriously on typing experience so i need a well sized keyboard that is easy to type on .	2
1073	i want it to be natural when i am drawing on it .	2
1074	i also want it to be light and sleek .	2
1075	i need a computer that has solid performance with reasonable price .	3
1076	i need a business flagship with a great price .	3
1077	i do n't enjoy waiting so i need a computer that startup and shutdown fast .	3
1078	my old computer is too slow and heavy so i want a completely different one .	3
1079	i am finding a work only computer that is fast and has plenty of memory .	3
1080	i am a console gamer but now i am finding a gaming laptop that has amazing speed and awesome graphics .	3
1081	the keyboard would be better to be lighted up .	3
1082	i want to find a computer with high performance-cost ratio that would be perfect to use in trips .	3
1083	i want minimal amount of fan noise .	3
1084	i need the best use of my money on a good computer .	3
1085	i need a fast computer .	3
1086	i have been doing a lot of research on computers and i have been longing for a computer that is light and fast .	3
1087	my old computer does n't perform games well so i need a new one .	3
1088	the keyboard would be good with great red backlit keys and separated number keypad .	3
1089	i hope the computer wo n't get overheat at all .	3
1090	i am planning to replace my old computer and i need the new one to run games fabulously .	3
1091	i also want a red lit keyboard to come with it .	3
1092	for the connectivity , i need it to do well in both wifi and bluetooth .	3
1093	i work in it for a living and i am buying myself a economical computer that does not have a reflective screen .	3
1094	it should be fast and able to store lots of data .	3
1095	i play games so i need a laptop to perform well in those .	3
1096	i want a computer that is thinner than my previous computer .	3
1097	i want the bootup time to be as short as possible .	3
1098	the bottom line is that it must play games well .	3
1099	i am finding a computer to do a couple of gaming so it should run games smoothly with amazing graphics .	3
1100	for the screen , i want no reflection on it and it should have great viewing angles being crystal clear .	3
1101	i am looking for a new economical computer for myself and it should bootup fast and have a beautiful display .	3
1102	a good graphic card should come with a low cost .	3
1103	i am a video editor and i need a good looking computer .	3
1104	aesthetics seems important to me .	3
1105	the wireless connectivity should be good as well .	3
1106	the data transfer should be fast .	3
1107	it would be better to feature a wireless display option .	3
1108	i need some great specs for my computer .	3
1109	i want a computer that run games without issues .	3
1110	i need a fast computer .	3
1111	it would be nice to be featured with a great red backlit keyboard .	3
1112	i need a nice computer for my work and it should come with awesome specs with a great price .	3
1113	i need a responsive touchpad .	3
1114	the keyboard should be comfortable for me with a low cost .	3
1115	it should startup fast .	3
1116	the image should be colourful on an anti-glare screen .	3
1117	a computer with a high performance-cost ratio is what i need .	3
1118	it should also come with good price and decent battery life .	3
1119	my work requires for a better computer that comes with a sturdy keyboard with useful backlighting .	3
1120	i am finding a replacement for a higher performance-cost ratio .	3
1121	i plan to do some laptop gaming so it should play games well and fast .	3
1122	moreover , the camera and the speakers should be good with a decent price .	3
1123	i also want it to be sleek and solid .	3
1124	the access to internet should be fast .	3
1125	i need a replacement of my old computer that has a modern design and a nice screen .	3
1126	the screen should be great though .	3
1127	my old computer needs replacement and the new one should be fast and has a perfect size .	3
1128	i would like to have a laptop with a tablet pc form factor .	3
1129	i need a new computer for myself that is light but has a huge screen with decent graphics .	3
1130	the touchscreen should be better too .	3
