	sentence	label
574	a cheap yet powerful computer is what i need .	2
575	the screen would be better to be bright enough .	2
576	i want a aesthetically beautiful so i would be happy to carry it around .	2
577	my wife needs a new computer and i am planning to gift her one that have nicely arranged keyboard and low cost .	2
578	i am on budget gaming but i need a computer that turns on quickly .	2
579	a wonderful screen should come with an excellent price .	2
580	specs are important aspect that i look into when purchasing a new computer .	2
581	of course , the price ca n't be too high .	2
582	i am finding a fast computer .	2
583	my grandson wants a new computer that would be great for gaming .	2
584	i also hope it would be easy to upgrade .	2
585	i do n't want the cost to surpass my budget .	2
586	a good graphic card and lots of ram would be good for me to do gaming .	2
587	i take my laptop around the campus so it should be sleek and light .	2
588	the computer should also be thin and light .	2
589	i like taking my laptop around so i like it to be light and good looking .	2
590	i want to play games with my friends so i need a new computer that can do well in that aspect .	2
591	i would just use the computer for some light use so all i need is fast , cheap and good graphics .	2
592	i do a lot of research online and i am finding a new computer with a reasonable price .	2
593	i work all time on computer so i am finding a new laptop that is fast , sleek and flat .	2
594	i like sleek looking computer .	2
595	i am considering changing my old computer and what i want is a computer that run most games well within a reasonable price range .	2
596	an awesome keypad is also needed .	2
597	price is what i concern when purchasing a new computer .	2
598	i like playing games so games should be able to run fast on the new computer .	2
599	i hope the price wo n't be too high with the those features .	2
600	it 's even better with a low price .	2
601	i ca n't use my old computer anymore and i need a new one that is fast and reasonably priced .	2
602	i hope the new computer meet up my expectations with the money i paid .	2
603	i do n't want any bloatware .	2
604	i need a computer that comes with a high performance-cost ratio .	2
605	moreover , the price should be reasonable .	2
606	i do play some kinds of games and i need a new computer that work the games perfectly .	2
607	i am finding a new computer for myself and i want it to boot up fast and handle several games well .	2
608	price is what i look into when purchasing a new computer .	2
609	i want a replacement for my old computer and i need a new one that comes with amazing build quality .	2
610	a great battery life is expected .	2
611	i am leaving my old computer for my family and finding myself a new computer that run games well .	2
612	a light computer is what i need .	2
613	good ram and processor are expected .	2
614	i go on a lot of business travell so what i need is a computer that is light and does n't take up much space .	2
615	i need some good build quality to come with the computer .	2
616	my wife would like to have a computer with a high performance-cost ratio .	2
617	i do n't like backlight on the keyboard because that would harm my eyes .	2
618	i don ’ t want my computer to slow down so a no is for those bloatware .	2
619	i would need to have enough ram to store all my files .	2
620	i work at home so it 's important for me to have a computer that is fast and priced well .	2
621	i am looking for a different brand from my current computer which would be fast and well priced .	2
622	i am buying a new computer for myself on black friday and i want it to play games well .	2
623	i would do as much research as i could to find the best use of my money for a powerful computer .	2
624	i do n't have much requirements for a new computer but i need it to run fast and setup easily .	2
625	i like beautiful things so my computer should have awesome looks .	2
626	i do n't plan to use the computer for studying so i just need the computer to play games well .	2
627	price is an important element when i purchase a new computer .	2
628	i am searching a good computer for school work and i think a computer with great graphic card and plenty of storage would be perfect .	2
629	i need a computer as a present for my little brother and he like it to be aesthetically pleasing and response fast .	2
630	there should be tons of storage for her to store the games .	2
631	i am a student and i want a computer that has a powerful quad core and sturdy construction .	2
632	moreover , the price should be reasonable .	2
633	i need a slim computer with high screen resolution but come with a reasonable price .	2
634	my next semester is coming and i am finding a new computer to cope with the work .	2
635	last but not least , i do n't want to spend too much on it .	2
636	i hope my money is well spent on a high quality computer .	2
637	the computer should not be too heavy for me .	2
638	the keyboard should be comfortable along with a useful numpad .	2
639	i dislike bloatware so it 's better to be none of them .	2
640	i am not finding a fancy computer but a powerful computer with a low cost .	5
641	i do basic business application on my laptop so i need sufficient amount of ram and large drive of my data .	5
642	i do n't mind spending more money for a good computer .	5
643	i would be grateful if it includes separate buttons for left and right click as my previous computer did n't .	5
644	i look into many reviews and all i want is a computer that is hast and cheap .	5
645	the computer have to stay within the budget of my company .	5
646	speed is what i concern when purchasing a new computer .	5
647	i am a software developer and i am finding a new computer that can run idss with no glitch in a low cost .	5
648	i am finding a new computer with amazing boosted frequency and useful amount of ram .	5
649	i also need it to handle my task quickly .	5
650	i need some recommendations on a cheap computer which is easy to use and able to run smoothly .	5
651	i have always been hoping to have a fast computer with a backlit keyboard .	4
652	my old computer needs replacement and the new one should come with a big screen , sleek design and wonderful keyboard lighting .	4
653	i am finding a fast computer that runs smoothly .	4
654	i need big keys for my big fingers .	0
655	it would be pleasant to have been able to use the computer as soon as possible , so it should be easy to set up .	0
656	i have got a lot of documents from my work so i need a new computer that can store all those files with a reasonable price .	0
657	my old computer needs replacement and i want a new one that has a nice screen and good keyboard .	0
658	i want the computer to run fast while i am at school .	0
659	our mechanic said he needs a laptop that has a high performance-cost ratio .	0
660	i want a computer with good performance and low cost .	0
661	out of all the features , colour is the aspect that i pay most attention on .	0
662	i am going to buy a new laptop online and i want it to have a good screen size .	0
663	i do n't want it to be too expensive .	0
664	i wo n't expect too much for my new computer but a high performance-cost ratio is a must .	0
665	i have so many much more complicated things to do so i hope the setup would be easy .	0
666	i want to buy a new laptop so i can share it with my wife .	0
667	the keys should be responsive and the screen should sharp .	0
668	i spend long time working on document so it 's good to have a non-glare screen .	0
669	i hope it would be able to startup fast with a low price .	0
670	i do n't have much requirement for my new computer .	0
671	i tend to choose brand with good reputation and i want a sleek , new computer that comes with the perfect size and a ergonomic keyboard .	0
672	i hope the price would be reasonable for a good computer .	0
673	i just want it to be economical and easy to set up .	0
674	i would like to have a new computer that has great colours .	0
675	as it is for my wife , it should be light .	0
676	i am taking the laptop to school so i want it to be light .	0
677	the computer should have nice colour option and design .	0
678	i am finding the best computer that worth my money .	0
679	i like computer with nice colour .	0
680	i think design is important to a computer .	0
681	i want to buy a new gaming laptop for myself that play games well and have a large storage .	0
682	i like computers with beautiful colour and large screen .	0
683	my wife asks me to buy her an economical yet powerful computer .	0
684	i would like to have great colour on my computer .	0
685	my old computer is not working anymore so i need a cheap , pretty , new computer .	0
686	i am a student and i am finding an affordable computer that looks great .	0
687	i need an inexpensive device for school .	0
688	i am finding a fast computer with an awesome screen .	0
689	i also want it to be sleek and light .	0
690	i am looking for a computer with high performance-cost ratio .	3
691	i was looking to upgrade my old computer but eventually i decided i would just find a new computer that is more upgradable .	3
692	my old computer is starting to be unreliable so i need a new one that has lots of space yet running fast .	3
693	the computer should be fast and last long .	3
694	the ports should be easily accessible and the touchpad should be nice .	3
695	i would like a reassign of the fn keys to make it look special .	3
696	it should include a dvd drive and be easy to expend more ram .	3
697	i need to buy my wife a new computer and she wants it to be run fast and cool .	3
698	i do n't have much requirement on my new computer but i want it to be easy to setup .	3
699	i would be grateful to pay as long as the computer lives up to my expectation .	3
700	i am in need of a new computer that comes with high hdd capacity and low price .	3
701	the battery life should be excellent and it should be entirely clear from bloatware .	3
702	a fast computer with a great price would be what i want .	3
703	low heat should be produced .	3
704	i am new to laptop so there should be easy installation and loading .	3
705	a reasonable ram is expected .	3
706	the battery life should be long .	3
707	the display must be incredible on my new computer .	3
708	my old computer is still going on well but i decided to go on with a new one with a longer battery life .	3
709	also , it should be fast and last long .	3
710	i am in need of a new computer that is responsive and snappy .	3
711	i am looking for a replacement of my old computer which i require it to have a high performance-cost ratio .	3
712	i am a middle-aged man and i have lower requirements on electrical device .	3
713	i am finding a family laptop for my home and i want one that come with high performance-cost ratio .	3
714	the battery life should be long for her and she will need tons of storage space .	3
715	i want some good-looking computer with good price .	3
716	the speakers should be good and the battery life should be exceptional .	3
717	as a college student , i am finding an affordable laptop which has a solid construction .	3
718	a good set of ports and a cd/dvd drive should be included .	3
719	i do n't want to have much bloatware on my computer .	3
720	the screen should be high resolution .	3
721	i am working to find the best price for the best computer .	3
722	since the previous one doesn ’ t boast with a number pad , it would be nice if the new one include one .	3
723	for a light use of laptop , i am finding one that runs quickly with a low cost .	3
724	i need it to be fast and come with a dvd drive .	3
725	the speakers should be nice and the screen should be bright enough for indoor use .	3
726	i do n't want the price to be too high through .	3
727	i only need a fast computer that comes with plenty of storage .	3
728	price is what i consider when buying a new computer .	3
729	i depend on reliable resources to make up my decision on a new computer .	3
730	the screen should at least be hd and i hope the battery life would be long enough for my papers .	3
731	i would like to have a cute laptop with nice design and powerful processor .	3
732	i would like to have a dedicated number pad and a responsive touchpad .	3
733	i am buying a new laptop for my daughter 's graduation and it should be fast and have beautiful colours .	3
734	the picture should shown clearly on the screen .	3
735	i am finding a new computer for myself .	3
736	the speaker would be better if it can produce nice special mix of sound , but i do n't want it pull up the cost .	3
737	i need a fast computer .	3
738	my old computer is not working anymore and i am finding a new computer with a nice price .	3
739	i need the price to be reasonable .	3
740	it would be better if it can play games well .	3
741	i also want the computer to be substanial with a brushed look .	3
742	my other computer own microsoft 350 so it would be nice if the microsoft 350 can automatically updated .	3
743	my old computer needs replacement and i am finding for a new computer that run games well and is easily upgradable .	3
744	as long as the price is reasonable , i would be happy to pay for a powerful computer .	3
745	a fast computer would be preferrable .	3
746	i do n't have a huge budget for the computer .	3
747	i want it to run fast and last long .	3
748	if there are plenty of ports , it would easy to upgrade .	3
749	i need it to be fast and have great battery life .	3
750	i want the image on the screen to be crisp and clear .	3
751	i hope the screen is sturdy with good brightness range .	3
752	the processing power should be good and there should be plenty of memory .	3
753	i need the keys to be responsive .	9
754	i tend to watch movies on planes so it should come with a perfect size .	9
755	i hope the keyboard to be sturdy and cover the tablet perfectly .	9
756	i sometimes do video calling with my children and it would be great if the microphone picks up sound well .	9
757	i am buying a computer as christmas present for my son and he specifies that it has to be great for games .	2
758	a fast computer that is cheap and easy to use would be my ideal computer .	2
759	besides , i want it to bootup fast and perform my games well .	2
760	as a college student , i need a great computer with an amazing price .	2
761	moreover , i want it to be fast and fashionable .	2
762	i am willing to do some research for a good computer and currently i am finding one that play games with good frame rate .	2
763	i wish i would be happy with the money i spent for a perfect computer .	2
764	i need a new computer that comes with a good price .	2
765	i need a new computer to support my work that is solidly built with low cost .	2
766	i do a couple of tasks on my laptop si i want it to run games well with a reasonable price .	2
767	i am taking the laptop to school and i want it to have a good selection of ports for my use .	2
768	i need a new computer for myself that is solidly built and has lots of features .	2
769	the looking should be sleek with a full keyboard .	2
770	it should be sturdy with a nice , sharp keyboard .	2
771	the build quality ought to be amazing .	2
772	i have got long lectures so the battery life should be great .	2
773	i know a lot of things about computer and i am now finding a economical computer for myself .	2
774	my gaming niece wants some right specs for his computer .	2
775	i have never had a laptop before and so i am finding one that can run games with an amazing battery life .	2
776	i am in college and i need a sturdy and solid computer that comes with a high response rate .	2
777	i need a computer come up with the 2018 standard in sound output , keyboard and trackpad .	2
778	i hope the price would be reasonable though .	2
779	i would use the laptop for my graphic design classes so i want it to be lightweight and sturdy for me to bring it to class .	2
780	i normally connect my laptop to my tv for gaming and i hope the new laptop do great in that , without being overheated .	2
781	i tend to use my next computer for a long time so the graphics ought to be beautiful .	2
782	besides , i need plenty of ports .	2
783	i am buying a new laptop but i also want to do gaming on it , so it should run all games well .	2
784	it should also be light and well built .	2
785	i need a powerful laptop to bring to class so it should be small but with a big screen for multitasking .	2
786	i do n't want the new computer to constantly lag as my previous computer .	2
787	besides that , i want it to handle games well .	2
788	i am planning to find a new laptop that has a good processor and build well .	2
789	i do n't want my old computer anymore and i am finding a new one that boots fast .	2
790	my old computer is not working and i need a light , new computer with a good screen .	2
791	i am finding the best computer with the best price .	2
792	i do n't want it to be cumbersome nor heavy .	2
793	i tend to look at other 's reviews before purchasing a computer and i want one that play games well and quietly .	2
794	i am looking for a quiet computer with a good price .	2
795	i would also want a red backlit keyboard .	2
796	i do n't really have huge budget and all i want is an affordable computer that can play games well .	2
797	i need to change my old laptop and i need one that run quietly and cool .	2
798	my last computer was still working but i decided to go for a faster computer which is reasonably priced .	2
799	i used to use pcs but now i want a laptop with good hardware .	2
800	right now i just need to play games confortably on it .	2
801	my past laptop just died a few days ago and i am in urgent for a computer that is well balanced for the price .	2
802	it would even be better if it bootup fast .	2
803	i am finding a solid computer with a lighted charger .	2
804	i am replacing my old computer which i want a new one that has cool design and beautiful display .	2
805	my son wants a computer that has cool colours on keyboard .	2
806	i need a computer within my budget .	2
807	i am looking for a computer that will fit my budget .	2
808	i just want it to be reasonably priced .	2
809	my old computer needs replacement and i hope the new one comes with great specs and run smoothly .	2
810	i am just a student so i need a computer with low price .	2
811	i have a few points to note for a perfect laptop .	2
812	it should be fast , responsive and economical .	2
813	i am into coding and i need a new computer with plenty of ram and amazing build quality .	2
814	once i find a computer that fits my needs , i am willing to spend the appropiate amount of money .	2
815	i need to perform games well with a relatively low cost .	2
816	i am looking for a computer that play games well with a reasonable price .	2
817	i need the graphics to be good .	2
818	i am finding a all-rounded computer that is sturdy and has great design .	2
819	nice sound and nice amount of memory are also expected .	2
820	i am changing my old laptop and i want a fast one that is well designed and great for gaming .	2
821	i sometimes have long meetings so a computer with long battery life is a must .	2
822	the design should be great with a backlit keyboard .	2
823	i also want it to stay cool and startup fast .	2
824	i do hope the price wo n't be too high .	2
825	for the specs , it should look great with a sturdy keyboard and nice trackpad .	2
826	for the specs , i specifically need a near-full-size keyboard and a non-glossy screen .	2
827	speed is the aspect i look into when purchasing a new computer .	2
828	the bootup should be fast on my computer .	2
829	of cource the battery life should be decent .	2
830	i do n't have much criteria for my new computer .	2
831	the graphics card should be strong and the battery should be long lasting .	2
832	i would look carefully with all the specs that come with the computer and i want it to boot up fast with a great price .	2
833	i am finding a computer with great price .	2
834	i wo n't pay too much money for a good computer .	2
835	i need a new computer for myself that feel nice and run games well .	2
836	i am finding myself a perfect gaming laptop .	2
837	by the way , i do n't have much budget on the computer .	2
838	i can not put a thick laptop into my bag .	2
839	it should n't look too fancy , and the key placements should be good .	2
840	i would like it to have a glowing red keyboard and good sound output .	2
841	i 'm an it student and i need a computer that looks cool .	2
842	i am finding myself a nice computer which is fast and nicely designed .	2
843	i play games on laptop and i need it to be fast .	2
844	i edit photos for a living and that 's why the graphics must be great on my computer .	2
845	i am changing my old computer and i want the new to be quick , responsive and economical .	2
846	i do a lot of gaming and i am in need of a new computer that perform well in that aspect .	2
847	i am in need of a new computer and it should work fantasticly for games .	2
848	graphics are also important .	2
849	speed is important for my computer .	2
850	a good sound output is necessary .	2
851	i also like to have lighted keyboard with a great price .	2
852	i want to change my old laptop and something cool that handle most games would be perfect .	2
853	a good screen would help even more .	2
854	i do create art in photoshop , and as a result i need a computer that can handle large files perfectly .	2
855	my step son wants a computer with not much bloatware .	2
856	there should be a good selection of ports .	2
857	the graphic card should be good for gaming and the cpu should be solid .	2
858	he does mostly for gaming so a bright screen , fast refreshing , a decent keyboard and loud speakers are all the things he needs .	2
859	my dream computer would the one with marvellous design , pleasing audio system and amazing specs .	2
860	a fast computer with a reasonable price is what i need .	2
861	i am finding myself a new computer that is sturdy with great body colour .	2
862	i am finding a sturdy computer with a nice keyboard .	2
863	i want it to run smoothly with an easy viewing screen .	4
864	i need a new laptop that is fast and has a nice backlit keyboard .	4
865	my old laptop needs replacement and i need a new one that has beautiful laptop design and accommodating screen size .	4
866	i need a christmas present for my girlfriend and she wants a laptop that boot up fast and can be set up easily .	4
867	we are finding a new computer with a reasonable price .	4
868	i am finding a fast laptop with a high performance-cost ratio .	4
869	the graphics should be amazing .	4
870	i also want it to be easy to use and priced right .	4
871	i use laptop to watch movies so a large screen and clear pictures are necessary .	4
872	moreover , i want it be to fast and lightweight .	4
873	it should be lightweight including backlight features .	4
874	i am considering to change my old computer and the new one should be sleek .	4
875	the fan should be quiet .	1
876	i have limited budget on my new computer so it should have a great price .	1
877	i surf the internet all day and i am finding a new laptop that do fast in that .	1
878	i have a number of files that need good memory to store them .	1
879	it should also be quiet , lightweight and economical .	1
880	a fast computer is what i need .	1
881	i enjoy gaming and i am finding a laptop that perform well in that .	1
882	i try to present myself with a computer that has a good price .	1
883	i am going to purchase a new computer on black friday so what i want is a computer that play games well in a low cost .	1
884	i am finding a new computer with nice price and good speed .	1
885	i need some recommendations for a computer that comes with a high performance-cost ratio .	1
886	i need to use a laptop out of my office hour so it should have good amount of ram within a limited price .	1
887	i need the computer to come with microsoft programmes .	1
888	i do n't have much requirement for my new computer , it just need to be cheap .	1
889	my household has different needs for a computer and so it should be fast and have great graphics .	1
890	my brother needs a fast computer as his christmas present .	6
891	price is what i look into when purchasing a new computer .	6
892	a fast computer with a good price is what i want .	6
893	of course , the price should be good .	6
894	i want to have the best use of the money i would spend on the computer .	6
895	i need a computer that comes with a slim profile dvd burner .	6
896	i am going back to college later and so i need a laptop with a huge screen and a number pad on the keyboard .	6
897	the sound should be good as well .	0
898	i am finding a new computer with a great price .	0
899	it would be better if the computer is fast .	6
900	illuminated keyboard seems cool to me .	6
901	my old laptop is not working and i am finding a new one that has good amount of ram and storage .	6
902	i would like to have a sleek design for my next computer .	6
903	i am finding myself a new computer that is light and come with nice size .	6
904	i would look into the specs the computer comes with so it should have a large hard drive and a decent ram .	6
905	i am in need of a new computer that has a good processor and a practical appearance .	6
906	i am finding a computer for myself that is speedy and easy to setup .	6
907	it should play games well with a good price .	6
908	it should have less bloatware that my previous computers and be lightweight .	6
909	it should also be fast and last long .	6
910	i have limited budget so i need a new computer with great price .	6
911	i am looking for a new computer that comes with a high performance-cost ratio .	6
912	i have n't been using a laptop for a while and it would be good to be easy to set up .	6
913	i do a lot of typing at night so a backlit keyboard would help me a lot .	6
914	the battery should last long and be replaceable .	6
915	my old computer does n't last long for the battery life and i hope the new one would .	6
916	i want a nice matte finish on my new computer so no fingerprints would be attached to it .	6
917	my old computer does n't work for me anymore and i am finding a new one with terrifc specs in a great price .	6
918	i only have simple needs on my laptop so it just has to be lightweight and economical .	6
919	speed is important to me when purchasing a new computer .	6
920	the keyboard should be good though .	6
921	i plan to have a great bargain on a new computer .	6
922	the design and the touchscreen should be good as well .	6
923	i need a functional yet inexpensive model .	6
924	i would like it to feature backlit keyboard and touch screen .	6
925	i am in a nursery school and i use my laptop several hours a day .	2
926	i need it to be easy to set up .	2
927	i am replacing an old computer and the new one should come with great price .	2
928	i am getting a new computer for myself and i need it to be good looking with a great price .	2
929	an adequate screen should be installed on the computer .	2
930	i need a computer that is easy to setup and come with a high quality monitor .	2
931	speed is what i look into when purchasing a new computer .	2
932	i am planning to buy a new laptop and i want to new one to be silent , lightweight and easy to use .	6
933	i want to change my old computer and i am finding a new one that is nice looking and has nice backlit keys .	6
934	my old computer is n't working and i need to find a new one that is sleek and light .	6
935	i am in need of a new computer that is sleek and compact .	6
936	i am currently running out of savings but i want a nice computer with a nice price .	6
937	i need a stylish computer for my work .	6
938	as a college student , i need a computer that has a large memory and high speed .	6
939	i need it to boot quickly while staying cool .	6
940	i need a computer that is light and lasts long for me to work at the coffee shop .	6
941	i want to save my money for a good computer .	6
942	i need a good keyboard for my typing work .	6
943	i need to bring my computer to school so i hope it would be lightweight .	6
944	quality and price must be balanced for my new computer .	6
945	also i do n't want to have bloatware on the computer .	6
946	i am looking for the best computer with the best price .	6
947	there should be lots of storage .	6
948	i am findinging myself a better computer with competitive specs and budget price .	6
949	i am finding a replacement for my old computer and the new one should be light , solid and has a long battery life .	6
950	the design should be good though .	6
951	i need a computer with good processor .	6
952	i have limited budget for a good computer .	6
953	i want to have a new computer for myself and i need to to be sleek , light and easy to use .	6
954	the only thing i require on my computer is great specs with decent price .	7
955	i am in need of a new computer that is fast , sleek and economical .	7
956	i want it to be lightweight and loud .	7
957	i want to have a fast and quiet computer .	7
958	i also want it to be lightweight and fast .	7
959	the bezel should be thin around the screen .	7
960	i need some good specs on the computer for my business .	7
961	the speakers have to be good though .	7
962	the graphics should be good though .	7
963	i have got a lot of photos and i need a roomy device for that .	7
964	i want to change my old computer and i need a fast one with excellent battery life .	7
965	my old computer is not working anymore and i want a new one with sleek design and great display .	7
966	i am looking for a new computer with great design , great keyboard and awesome sound output .	7
967	all i need on a computer is high bootup speed and great graphics .	7
968	i do video editing so a good video card and a fast processor are expected .	7
969	one more thing , i want it to play games well .	7
970	i do spreadsheets all day and i want to find myself a computer with a high performance-cost ratio .	7
971	i need a smaller charger unit with a high performance-cost ratio .	7
972	my old laptop is not working and i am finding a lightweight and fast one with high performance-cost ratio .	7
973	i am not having a huge budget and so i need a computer with amazing price .	7
974	i need a quiet computer with high performance-cost ratio .	7
975	a fast computer with a high performance-cost ratio is what i need .	7
976	i want it to have empty memory slot for further upgrading .	7
977	i do n't know if i would bring the laptop outside but anyway being lightweight is n't bad .	7
978	i am replacing my old computer and the new one should restart quickly with an excellent price .	7
979	i video chat with my friends so i hope the front camera is great .	0
980	also , it should be light , cool and affordable .	0
981	the startup process should be fast and painless .	0
982	i also hope the build quality would be good .	0
983	i am finding a laptop to bring to school that wo n't be stolen .	0
984	a responsive trackpad is needed for me .	0
985	i am professional in the it sector and i am looking for a computer for my family that is fast , sleek , thin , light and solid .	0
986	for the battery life , it should be long and fast for charging .	0
987	the keyboard should be good .	0
988	i am willing to wait for a computer that fits my needs : small , light and solid .	0
989	i am finding a computer for light office work and it should boot up quietly and be easy to set up .	0
990	i don ’ t want my current computer anymore and i am looking for a new one coming with the perfect keyboard and screen .	0
991	i work for a long time so the battery life should be long enough to support my work .	0
992	the design should be good though .	0
993	i want to have a new computer that is lightweight , solid and has good specs .	0
994	it should also be light and economical .	0
995	i am finding a budget computer that is portable and cool .	0
996	i am in need of a new computer that is slim , portable and affordable .	0
997	i have tried multiple brands and this time i am finding myself a portable computer .	0
998	my old computer does not work as great as it was so i am finding a new one with a beautiful screen and good build quality .	0
999	i would be willing to pay an affordable price for a computer with amazing sound .	0
1000	my old computer needs replacement and i need the new one to be lightweight , quick and economical .	0
1001	i hope it would be sleek and economical .	0
1002	the battery life should be good and the display should have high quality .	0
1003	the display should have high resolution .	0
1004	my old computer is too slow so i need a faster and lighter one .	0
1005	i do n't want my eyes to be hurt so a non-glare screen is important .	0
1006	the build quality should also be excellent .	0
1007	i want to replace my old computer to a better looking computer .	0
1008	the connectivity should be good .	0
1009	my old laptop is not working and i am looking for a new one that is fast , portable and light .	0
1010	i want the display to be beautiful and the mousepad and keyboard to be accurate .	0
1011	for the keyboard , i need the keys to be good typing , and it 's better with backlight .	0
1012	i major in computer science and i am finding myself a quick computer .	0
1013	i am a student and i want to find a fast and light computer for my everday use .	0
1014	the fan should be quiet so i do n't disturb others .	0
1015	my old computer does n't serve me anymore and i am getting myself a new one with good specs , good design and good build quality .	0
1016	i am planning to replace my old computer and the new one should come with high performance-cost ratio .	0
1017	the keys should be chiclet though .	0
1018	the battery life should be long and able to recharge quickly .	0
1019	i need a light computer that holds my 3d programmes well .	0
1020	the technical specs and speakers should be great .	0
1021	i need to change to a new computer and i want it to have high portability , good display and good battery life .	0
1022	moreover , i need it to be fast and economical .	0
1023	i am finding myself a great computer that is solid and priced greatly .	0
1024	the battery life should be decent .	0
1025	it would be great to feature a fingerprint sensor if it does n't push up the price .	0
1026	i need a fast computer .	0
1027	i need a computer that comes with low price and high specs .	0
1028	i am finding a laptop for myself that is superfast and light .	0
1029	speed is what i consider when purchasing a new computer .	0
1030	moreover , the computer should boot up fast .	0
1031	i want to upgrade my old computer that i want a faster , lighter and more attractive model .	0
1032	as a student of systems engineering , i need a fast and portable computer to get my programme done .	0
1033	i will use the computer for general school work thus i need it to be lightweight , fast and portable .	0
1034	a computer with high performance-cost ratio is what i need .	0
1035	i need a new computer for myself and i want it to come with superb build quality .	0
1036	the battery life should be long so i do n't have to take a charger around .	0
1037	the games i play should work well on it .	0
1038	i am finding a replacement for my old computer that a longer battery life is expected .	0
1039	it would be great if the brightness is adjustable for the backlit keyboard .	0
1040	the screen should be good and the clicks should have nice tactility .	0
1041	the screen should be good .	0
1042	i do a lot of travel so i am finding a slim computer that can do well at that .	0
1043	i plan to buy a travel notebook so it should be slim and lightweight .	0
1044	i am finding for a nice laptop that is slim and fast .	0
1045	my old computer is not working properly so i want a computer with a higher performance-cost ratio .	0
1046	i am not affordable to all computers but i want one that is fast and comes with minimal bloatware .	0
1047	one more thing , i want a more stunning display .	0
1048	my work require me to have a new computer so i am out here finding a thin computer with nice display and sturdy keyboard .	0
1049	i am finding the best computer for my money .	9
1050	i am getting a new tablet for my online college so i need a big screen and a nice pen .	9
1051	i draw on my tablet so a style pen is a must .	9
1052	it would be nice to feature a useful touch screen .	9
1053	the build quality should be good with a responsive touchscreen .	9
1054	it should also be light with high processing speed .	9
1055	i need an economical laptop for my new york trip so it should have a long battery life to stay within the flight .	9
1056	the keyboard should be responsive though .	9
1057	i need it to multitask well too	9
1058	i need a handy computer .	9
1059	i would have the tablet for office use so it should be easy to use .	9
1060	i am a student and i need a recommendation for a lightweight and thin computer .	9
1061	i am in need of a new computer that comes with great battery .	9
1062	i am finding a computer for myself that show vivid colours and brightness .	9
1063	i took it seriously on typing experience so i need a well sized keyboard that is easy to type on .	9
1064	i focus on the appearance of a laptop that it should be sleek , nice looking and light .	9
1065	it should also be light and economical .	9
1066	it should also be sleek and come with the perfect size .	9
1067	my son has some suggestion for me on the new computer and all i want is a big screen .	9
1068	i would use the computer with my children so i need it to be light and sturdy .	9
1069	the keys should be well placed and the touch screen should be responsive .	9
1070	i would carry my computer around so it would be great to be thin .	9
1071	the processor should be good to allow me to play games well .	9
1072	i want it to be natural when i am drawing on it .	9
1073	i am finding myself a new laptop that is cheap and fast .	9
1074	besides that , the battery life should be decent .	9
1075	my old computer is too slow and heavy so i want a completely different one .	7
1076	i do n't enjoy waiting so i need a computer that startup and shutdown fast .	7
1077	i need a business flagship with a great price .	7
1078	i am finding a work only computer that is fast and has plenty of memory .	7
1079	i need a computer that has solid performance with reasonable price .	7
1080	the image should be colourful on an anti-glare screen .	8
1081	the wireless connectivity should be good as well .	8
1082	a good graphic card should come with a low cost .	8
1083	i am looking for a new economical computer for myself and it should bootup fast and have a beautiful display .	8
1084	the keyboard would be better to be lighted up .	8
1085	i want a powerful computer to come with a low price .	8
1086	i want the bootup time to be as short as possible .	8
1087	i work in it for a living and i am buying myself a economical computer that does not have a reflective screen .	8
1088	i am a console gamer but now i am finding a gaming laptop that has amazing speed and awesome graphics .	8
1089	i play games so i need a laptop to perform well in those .	8
1090	for the screen , i want no reflection on it and it should have great viewing angles being crystal clear .	8
1091	it should startup fast .	8
1092	aesthetics seems important to me .	8
1093	for the keyboard , it should have an excellent layout and the keys should great when typing .	8
1094	i need the best use of my money on a good computer .	8
1095	i am finding a computer to do a couple of gaming so it should run games smoothly with amazing graphics .	8
1096	i want to find a computer with high performance-cost ratio that would be perfect to use in trips .	8
1097	i need some great specs for my computer .	8
1098	as a fairly active gamer , i need a computer that is solid and bootup fast .	8
1099	for the specs , i need an outstanding sdd and enough space for my files .	8
1100	our business need a computer that comes with a high performance-cost ratio .	8
1101	i want a computer that is thinner than my previous computer .	8
1102	i hope the computer wo n't get overheat at all .	8
1103	i am finding a replacement for a higher performance-cost ratio .	8
1104	i also want a red lit keyboard to come with it .	8
1105	the keyboard should be comfortable for me with a low cost .	8
1106	it would be better to feature a wireless display option .	8
1107	a computer with a high performance-cost ratio is what i need .	8
1108	moreover , the camera and the speakers should be good with a decent price .	8
1109	for the connectivity , i need it to do well in both wifi and bluetooth .	8
1110	it should also come with good price and decent battery life .	8
1111	i am a video editor and i need a good looking computer .	8
1112	the keyboard would be good with great red backlit keys and separated number keypad .	8
1113	i have been doing a lot of research on computers and i have been longing for a computer that is light and fast .	8
1114	i need a fast computer .	8
1115	my work requires for a better computer that comes with a sturdy keyboard with useful backlighting .	8
1116	i need a fast computer .	8
1117	i need a responsive touchpad .	8
1118	it would be nice to be featured with a great red backlit keyboard .	8
1119	my old computer does n't perform games well so i need a new one .	8
1120	i need a nice computer for my work and it should come with awesome specs with a great price .	8
1121	the data transfer should be fast .	8
1122	i want a computer that run games without issues .	8
1123	my old computer needs replacement and the new one should be fast and has a perfect size .	5
1124	the fingerprint sensor should be good as well as the price .	5
1125	i hope it would be easy to setup and has a quick internet connection .	5
1126	i hope there won ’ t be much bloatware .	5
