	sentence	label
578	price is what i concern when purchasing a new computer .	7
579	i work all time on computer so i am finding a new laptop that is fast , sleek and flat .	7
580	i need a slim computer with high screen resolution but come with a reasonable price .	7
581	i need a computer that comes with reasonable price and runs games well .	7
582	i like beautiful things so my computer should have awesome looks .	7
583	i ca n't use my old computer anymore and i need a new one that is fast and reasonably priced .	7
584	i need a good computer with good price .	7
585	i need a computer as a present for my little brother and he like it to be aesthetically pleasing and response fast .	7
586	it just need to have nice build quality .	7
587	i have a lot of things to be done so i need a quick processor on my computer .	7
588	of course , the price ca n't be too high .	7
589	i like taking my laptop around so i like it to be light and good looking .	7
590	it 's even better with a low price .	7
591	a light computer is what i need .	7
592	it would be enjoyable to have a computer that is speedy with an amazing sound system .	7
593	i am a student and i want a computer that has a powerful quad core and sturdy construction .	7
594	i am on budget gaming but i need a computer that turns on quickly .	7
595	a good graphic card and lots of ram would be good for me to do gaming .	7
596	i do n't have a huge budget so the new computer should be cost-effective .	7
597	i like sleek looking computer .	7
598	i need a computer that comes with a high performance-cost ratio .	7
599	i am going to buy a new computer and i want it to have decent graphics and storage .	7
600	i do some light gaming and i am finding an economical computer .	7
601	my husband wants a faster computer that his current one .	7
602	there should be tons of storage for her to store the games .	7
603	i do n't prefer a heavy computer .	7
604	my wife would like to have a computer with a high performance-cost ratio .	7
605	i am finding a new computer for myself and i want it to boot up fast and handle several games well .	7
606	a reasaonably priced computer is what my wife needs .	7
607	i am looking for a different brand from my current computer which would be fast and well priced .	7
608	the finger pad should be sensitive , and the price should be reasonable .	7
609	i am finding a fast computer .	7
610	i take my laptop around the campus so it should be sleek and light .	7
611	for the specs , a good keyboard and wonderful display quality and resolution are expected .	7
612	i do n't have much requirements for a new computer but i need it to run fast and setup easily .	7
613	price is an important element when i purchase a new computer .	7
614	i pay attention to my gaming experience but i also want a low price for a good computer .	7
615	i also hope it would be easy to upgrade .	7
616	i don ’ t want my computer to slow down so a no is for those bloatware .	7
617	i hope the money i spent would be exchanged for a good computer .	7
618	i do n't plan to use the computer for studying so i just need the computer to play games well .	7
619	moreover , the price should be reasonable .	7
620	i dislike bloatware so it 's better to be none of them .	7
621	i go on a lot of business travell so what i need is a computer that is light and does n't take up much space .	7
622	a decent keyboard and a responsive touchpad are also necessary .	7
623	as a college student , i do n't have high expectations on a cheap computer .	7
624	the graphic card should be great and the computer should work fast and well-organized .	7
625	i am leaving my old computer for my family and finding myself a new computer that run games well .	7
626	i am searching a good computer for school work and i think a computer with great graphic card and plenty of storage would be perfect .	7
627	i want a replacement for my old computer and i need a new one that comes with amazing build quality .	7
628	the keyboard should be comfortable along with a useful numpad .	7
629	an awesome keypad is also needed .	7
630	specs are important aspect that i look into when purchasing a new computer .	7
631	i do a lot of professional tasks so i need a computer that run tons of programmes well with a fair price .	7
632	my next semester is coming and i am finding a new computer to cope with the work .	7
633	the computer should not be too heavy for me .	7
634	i hope my money is well spent on a high quality computer .	7
635	i am purchasing a new computer and i want it to have good hinges because i broke those of my last computer .	7
636	my wife needs a new computer and i am planning to gift her one that have nicely arranged keyboard and low cost .	7
637	i would just use the computer for some light use so all i need is fast , cheap and good graphics .	7
638	i am finding a beautiful laptop with a good screen size and a full keyboard .	7
639	i like playing games so games should be able to run fast on the new computer .	7
640	i would be grateful if it includes separate buttons for left and right click as my previous computer did n't .	3
641	i need some recommendations on a cheap computer which is easy to use and able to run smoothly .	3
642	i am a software developer and i am finding a new computer that can run idss with no glitch in a low cost .	3
643	i am finding a new computer with amazing boosted frequency and useful amount of ram .	3
644	i do basic business application on my laptop so i need sufficient amount of ram and large drive of my data .	3
645	i care about gaming experience so i want a computer that play games with no problem .	3
646	the computer have to stay within the budget of my company .	3
647	i do n't mind spending more money for a good computer .	3
648	i also need it to handle my task quickly .	3
649	i am not finding a fancy computer but a powerful computer with a low cost .	3
650	i look into many reviews and all i want is a computer that is hast and cheap .	3
651	my old computer needs replacement and the new one should come with a big screen , sleek design and wonderful keyboard lighting .	3
652	i know what i need for my new computer : good size and bright screen .	3
653	i have always been hoping to have a fast computer with a backlit keyboard .	3
654	my old computer needs replacement and i want a new one that has a nice screen and good keyboard .	2
655	out of all the features , colour is the aspect that i pay most attention on .	2
656	moreover , the colours should be able to display greatly .	2
657	our mechanic said he needs a laptop that has a high performance-cost ratio .	2
658	i am going to buy a new laptop online and i want it to have a good screen size .	2
659	it would be pleasant to have been able to use the computer as soon as possible , so it should be easy to set up .	2
660	i am finding the best computer that worth my money .	2
661	i just want it to be economical and easy to set up .	2
662	as it is for my wife , it should be light .	2
663	the keys should be responsive and the screen should sharp .	2
664	i think the design of a computer do pay attribute .	2
665	i want the computer to run fast while i am at school .	2
666	i need big keys for my big fingers .	2
667	i would like to have a new computer that has great colours .	2
668	i am taking the laptop to school so i want it to be light .	2
669	i do n't want it to be too expensive .	2
670	i want a computer with good performance and low cost .	2
671	i do n't have much requirement for my new computer .	2
672	i like computer with nice colour .	2
673	i hope the price would be reasonable for a good computer .	2
674	i often stick on to one brand and this time i am finding a laptop that is light and has a good keypad .	2
675	i spend long time working on document so it 's good to have a non-glare screen .	2
676	i wo n't expect too much for my new computer but a high performance-cost ratio is a must .	2
677	i have so many much more complicated things to do so i hope the setup would be easy .	2
678	i have got a lot of documents from my work so i need a new computer that can store all those files with a reasonable price .	2
679	i hope it would be able to startup fast with a low price .	2
680	i would like to have great colour on my computer .	2
681	i like computers with beautiful colour and large screen .	2
682	i am finding a fast computer with an awesome screen .	2
683	my wife asks me to buy her an economical yet powerful computer .	2
684	my old computer is not working anymore so i need a cheap , pretty , new computer .	2
685	i think design is important to a computer .	2
686	i also want it to be sleek and light .	2
687	i hope my money is well spent on a powerful computer .	2
688	i have some light use of the computer and i hope the price won ’ t be too expensive .	2
689	i need an inexpensive device for school .	2
690	i want it to run fast and last long .	7
691	the picture should shown clearly on the screen .	7
692	the speakers would be great if it is louder than the typical one .	7
693	the ports should be easily accessible and the touchpad should be nice .	7
694	as a college student , i am finding an affordable laptop which has a solid construction .	7
695	the screen should at least be hd and i hope the battery life would be long enough for my papers .	7
696	i only need a fast computer that comes with plenty of storage .	7
697	a good keyboard is also important .	7
698	i am finding a family laptop for my home and i want one that come with high performance-cost ratio .	7
699	the battery life should be long .	7
700	the display must be incredible on my new computer .	7
701	the speakers should be good and the battery life should be exceptional .	7
702	i want some good-looking computer with good price .	7
703	i would like to have a dedicated number pad and a responsive touchpad .	7
704	i would be grateful to pay as long as the computer lives up to my expectation .	7
705	as long as the price is reasonable , i would be happy to pay for a powerful computer .	7
706	i do n't want the price to be too high through .	7
707	it should include a dvd drive and be easy to expend more ram .	7
708	my old computer needs replacement and i am finding for a new computer that run games well and is easily upgradable .	7
709	a reasonable ram is expected .	7
710	my old computer is not working anymore and i am finding a new computer with a nice price .	7
711	my old computer is starting to be unreliable so i need a new one that has lots of space yet running fast .	7
712	i want the image on the screen to be crisp and clear .	7
713	i need a fast computer .	7
714	i need to buy my wife a new computer and she wants it to be run fast and cool .	7
715	i need it to be fast and have great battery life .	7
716	my other computer own microsoft 350 so it would be nice if the microsoft 350 can automatically updated .	7
717	i am looking for a replacement of my old computer which i require it to have a high performance-cost ratio .	7
718	i am finding a new computer for myself .	7
719	the speaker would be better if it can produce nice special mix of sound , but i do n't want it pull up the cost .	7
720	i am in need of a new computer that is responsive and snappy .	7
721	i would like to have a cute laptop with nice design and powerful processor .	7
722	moreover , it should be cheap and fast .	7
723	the computer should be fast and last long .	7
724	a good set of ports and a cd/dvd drive should be included .	7
725	i need it to be fast and come with a dvd drive .	7
726	for a light use of laptop , i am finding one that runs quickly with a low cost .	7
727	low heat should be produced .	7
728	i hope the screen is sturdy with good brightness range .	7
729	i am in need of a new computer that comes with high hdd capacity and low price .	7
730	i was looking to upgrade my old computer but eventually i decided i would just find a new computer that is more upgradable .	7
731	the screen should be high resolution .	7
732	i do n't have much requirement on my new computer but i want it to be easy to setup .	7
733	i depend on reliable resources to make up my decision on a new computer .	7
734	i am a middle-aged man and i have lower requirements on electrical device .	7
735	it would be better if it can play games well .	7
736	a fast computer with a great price would be what i want .	7
737	i am working to find the best price for the best computer .	7
738	also , it should be fast and last long .	7
739	i do n't want to have much bloatware on my computer .	7
740	the battery life should be long for her and she will need tons of storage space .	7
741	if there are plenty of ports , it would easy to upgrade .	7
742	my old computer is still going on well but i decided to go on with a new one with a longer battery life .	7
743	since the previous one doesn ’ t boast with a number pad , it would be nice if the new one include one .	7
744	i also want the computer to be substanial with a brushed look .	7
745	i am new to laptop so there should be easy installation and loading .	7
746	i do n't have a huge budget for the computer .	7
747	i need the price to be reasonable .	7
748	price is what i consider when buying a new computer .	7
749	the battery life should be excellent and it should be entirely clear from bloatware .	7
750	i am buying a new laptop for my daughter 's graduation and it should be fast and have beautiful colours .	7
751	i do n't want to borrow my husband 's computer everytime i need it so i am finding myself a new computer with a nice hard drive .	7
752	i would like a reassign of the fn keys to make it look special .	7
753	i hope the keyboard to be sturdy and cover the tablet perfectly .	7
754	i sometimes do video calling with my children and it would be great if the microphone picks up sound well .	7
755	i lost my old taplet so i am finding for a new one that show awesome graphics .	7
756	i tend to watch movies on planes so it should come with a perfect size .	7
757	i 'm an it student and i need a computer that looks cool .	0
758	i am looking for a computer that will fit my budget .	0
759	i am in need of a new computer and it should work fantasticly for games .	0
760	it should n't look too fancy , and the key placements should be good .	0
761	my son wants a computer that has cool colours on keyboard .	0
762	i also want it to stay cool and startup fast .	0
763	i do n't want the new computer to constantly lag as my previous computer .	0
764	i used to use pcs but now i want a laptop with good hardware .	0
765	i am changing my old computer and i want the new to be quick , responsive and economical .	0
766	my old computer is not working and i need a light , new computer with a good screen .	0
767	the graphic card should be good for gaming and the cpu should be solid .	0
768	i am buying a new laptop but i also want to do gaming on it , so it should run all games well .	0
769	the design should be great with a backlit keyboard .	0
770	i am finding a sturdy computer with a nice keyboard .	0
771	i would be happy to receive a quality computer with my money paid .	0
772	i wish i would be happy with the money i spent for a perfect computer .	0
773	i am finding a all-rounded computer that is sturdy and has great design .	0
774	speed is important for my computer .	0
775	moreover , i want it to be fast and fashionable .	0
776	i need to perform games well with a relatively low cost .	0
777	he does mostly for gaming so a bright screen , fast refreshing , a decent keyboard and loud speakers are all the things he needs .	0
778	i need the graphics to be good .	0
779	speed is the aspect i look into when purchasing a new computer .	0
780	i edit photos for a living and that 's why the graphics must be great on my computer .	0
781	besides that , i want it to handle games well .	0
782	i do n't want it to be cumbersome nor heavy .	0
783	i have got long lectures so the battery life should be great .	0
784	i am lacking money currently but i need a computer with nice price .	0
785	there should be a good selection of ports .	0
786	my gaming niece wants some right specs for his computer .	0
787	i would like it to have a glowing red keyboard and good sound output .	0
788	of cource the battery life should be decent .	0
789	i sometimes have long meetings so a computer with long battery life is a must .	0
790	i do n't want my old computer anymore and i am finding a new one that boots fast .	0
791	i am willing to do some research for a good computer and currently i am finding one that play games with good frame rate .	0
792	my step son wants a computer with not much bloatware .	0
793	my old computer needs replacement and i hope the new one comes with great specs and run smoothly .	0
794	i need to change my old laptop and i need one that run quietly and cool .	0
795	it should be sturdy with a nice , sharp keyboard .	0
796	i know a lot of things about computer and i am now finding a economical computer for myself .	0
797	my dream computer would the one with marvellous design , pleasing audio system and amazing specs .	0
798	i am finding the best computer with the best price .	0
799	i normally connect my laptop to my tv for gaming and i hope the new laptop do great in that , without being overheated .	0
800	for the specs , i specifically need a near-full-size keyboard and a non-glossy screen .	0
801	my past laptop just died a few days ago and i am in urgent for a computer that is well balanced for the price .	0
802	i play games on laptop and i need it to be fast .	0
803	i have a few points to note for a perfect laptop .	0
804	i am into coding and i need a new computer with plenty of ram and amazing build quality .	0
805	i can get a cheap computer and upgrade it later on .	0
806	i am looking for a computer that play games well with a reasonable price .	0
807	i am finding myself a perfect gaming laptop .	0
808	a good screen would help even more .	0
809	i am looking for a quiet computer with a good price .	0
810	i wo n't depend too much on this laptop so i just need it to have a high performance-cost ratio .	0
811	i hope the price would be reasonable though .	0
812	i wo n't pay too much money for a good computer .	0
813	besides , i need plenty of ports .	0
814	i am planning to find a new laptop that has a good processor and build well .	0
815	i would also want it to come with awesome keyboard and low cost .	0
816	i do n't really have huge budget and all i want is an affordable computer that can play games well .	0
817	right now i just need to play games confortably on it .	0
818	my last computer was still working but i decided to go for a faster computer which is reasonably priced .	0
819	i am finding myself a nice computer which is fast and nicely designed .	0
820	i would look carefully with all the specs that come with the computer and i want it to boot up fast with a great price .	0
821	as a college student , i need a great computer with an amazing price .	0
822	i do n't have much criteria for my new computer .	0
823	a good sound output is necessary .	0
824	graphics are also important .	0
825	i need a computer within my budget .	0
826	i am finding a computer with great price .	0
827	i need a powerful laptop to bring to class so it should be small but with a big screen for multitasking .	0
828	i do create art in photoshop , and as a result i need a computer that can handle large files perfectly .	0
829	the build quality ought to be amazing .	0
830	besides , i want it to bootup fast and perform my games well .	0
831	i am replacing my old computer which i want a new one that has cool design and beautiful display .	0
832	i am buying a computer as christmas present for my son and he specifies that it has to be great for games .	0
833	i need a new computer for myself that feel nice and run games well .	0
834	i have never had a laptop before and so i am finding one that can run games with an amazing battery life .	0
835	i play games on laptop and i am finding a professional computer for that .	0
836	the bootup should be fast on my computer .	0
837	i got tired of using the old computer from office so i need a new , fast computer .	0
838	the looking should be sleek with a full keyboard .	0
839	i can not put a thick laptop into my bag .	0
840	i want to change my old laptop and something cool that handle most games would be perfect .	0
841	i would also want a red backlit keyboard .	0
842	nice sound and nice amount of memory are also expected .	0
843	i am taking the laptop to school and i want it to have a good selection of ports for my use .	0
844	it would even be better if it bootup fast .	0
845	it should also be light and well built .	0
846	i need a new computer to support my work that is solidly built with low cost .	0
847	i do a lot of gaming and i am in need of a new computer that perform well in that aspect .	0
848	i tend to use my next computer for a long time so the graphics ought to be beautiful .	0
849	i am finding a solid computer with a lighted charger .	0
850	i like having matted texture on the keys and it would nice to have even backlight .	0
851	the price should not be too high .	0
852	i hope it is fast to boot .	0
853	i need a new computer for myself that is solidly built and has lots of features .	0
854	i do hope the price wo n't be too high .	0
855	i do a couple of tasks on my laptop si i want it to run games well with a reasonable price .	0
856	i tend to look at other 's reviews before purchasing a computer and i want one that play games well and quietly .	0
857	i just want it to be reasonably priced .	0
858	a fast computer with a reasonable price is what i need .	0
859	by the way , i do n't have much budget on the computer .	0
860	i am changing my old laptop and i want a fast one that is well designed and great for gaming .	0
861	for the specs , it should look great with a sturdy keyboard and nice trackpad .	0
862	it should be fast , responsive and economical .	0
863	moreover , i want it be to fast and lightweight .	3
864	our homeschooled kids need some computers with large screen for learning .	3
865	i use laptop to watch movies so a large screen and clear pictures are necessary .	3
866	the graphics should be amazing .	3
867	i am finding a fast laptop with a high performance-cost ratio .	3
868	i also want it to be easy to use and priced right .	3
869	my old laptop needs replacement and i need a new one that has beautiful laptop design and accommodating screen size .	3
870	i want it to run smoothly with an easy viewing screen .	3
871	i need a christmas present for my girlfriend and she wants a laptop that boot up fast and can be set up easily .	3
872	i am considering to change my old computer and the new one should be sleek .	3
873	it should be lightweight including backlight features .	3
874	i have to do homework at night so it 's better to include a backlit keyboard .	3
875	the fan should be quiet .	6
876	i need the computer to come with microsoft programmes .	6
877	i enjoy gaming and i am finding a laptop that perform well in that .	6
878	i have a number of files that need good memory to store them .	6
879	i am looking for a working laptop for myself and it should look good with a good feel of keyboard .	6
880	i do n't have much requirement for my new computer , it just need to be cheap .	6
881	i have limited budget on my new computer so it should have a great price .	6
882	i surf the internet all day and i am finding a new laptop that do fast in that .	6
883	my household has different needs for a computer and so it should be fast and have great graphics .	6
884	a fast computer is what i need .	6
885	i am going to purchase a new computer on black friday so what i want is a computer that play games well in a low cost .	6
886	i try to present myself with a computer that has a good price .	6
887	i need to use a laptop out of my office hour so it should have good amount of ram within a limited price .	6
888	i need some recommendations for a computer that comes with a high performance-cost ratio .	6
889	it should also be quiet , lightweight and economical .	6
890	a fast computer with a good price is what i want .	3
891	price is what i look into when purchasing a new computer .	3
892	my brother needs a fast computer as his christmas present .	3
893	i have limited budget so the computer should come with a good price .	3
894	i need a computer that comes with a slim profile dvd burner .	3
895	i want to have the best use of the money i would spend on the computer .	3
896	i am going back to college later and so i need a laptop with a huge screen and a number pad on the keyboard .	3
897	i am buying a new laptop for my husband and he wants it to be lightweight , clear and sharp .	4
898	i am finding a new computer with a great price .	4
899	i do a lot of typing at night so a backlit keyboard would help me a lot .	3
900	it should have less bloatware that my previous computers and be lightweight .	3
901	the design and the touchscreen should be good as well .	3
902	i use my laptop for school so i need it to be light and sleek .	3
903	i would look into the specs the computer comes with so it should have a large hard drive and a decent ram .	3
904	the keyboard should be good though .	3
905	i have limited budget so i need a new computer with great price .	3
906	the case should be classy and not attachable to fingerprint .	3
907	my old computer does n't work for me anymore and i am finding a new one with terrifc specs in a great price .	3
908	illuminated keyboard seems cool to me .	3
909	i want a nice matte finish on my new computer so no fingerprints would be attached to it .	3
910	i am looking for a new computer that comes with a high performance-cost ratio .	3
911	my old laptop is not working and i am finding a new one that has good amount of ram and storage .	3
912	i am finding a computer for myself that is speedy and easy to setup .	3
913	i am finding a nice computer that would fit my budget .	3
914	i plan to have a great bargain on a new computer .	3
915	the battery should last long and be replaceable .	3
916	i need a functional yet inexpensive model .	3
917	it should play games well with a good price .	3
918	speed is important to me when purchasing a new computer .	3
919	i would like it to feature backlit keyboard and touch screen .	3
920	it would be better if the computer is fast .	3
921	it should also be fast and last long .	3
922	i am finding myself a new computer that is light and come with nice size .	3
923	i would like to have a sleek design for my next computer .	3
924	i have n't been using a laptop for a while and it would be good to be easy to set up .	3
925	i am replacing an old computer and the new one should come with great price .	6
926	speed is what i look into when purchasing a new computer .	6
927	i am getting a new computer for myself and i need it to be good looking with a great price .	6
928	i am in a nursery school and i use my laptop several hours a day .	6
929	i need a computer that is easy to setup and come with a high quality monitor .	6
930	i need it to be easy to set up .	6
931	an adequate screen should be installed on the computer .	6
932	the screen should be sharp though .	3
933	as a college student , i need a computer that has a large memory and high speed .	3
934	i need a computer that is light and lasts long for me to work at the coffee shop .	3
935	my old computer is n't working and i need to find a new one that is sleek and light .	3
936	i need to bring my computer to school so i hope it would be lightweight .	3
937	there should be lots of storage .	3
938	i need it to boot quickly while staying cool .	3
939	i am currently running out of savings but i want a nice computer with a nice price .	3
940	the design should be good though .	3
941	my girlfriend needs a computer that has a good design and a high performance-cost ratio .	3
942	i need a stylish computer for my work .	3
943	i have limited budget for a good computer .	3
944	i am planning to buy a new laptop and i want to new one to be silent , lightweight and easy to use .	3
945	i am in need of a new computer that is sleek and compact .	3
946	also i do n't want to have bloatware on the computer .	3
947	i need a computer with good processor .	3
948	i need a good keyboard for my typing work .	3
949	the keyboard should be good with backlight .	3
950	i want to change my old computer and i am finding a new one that is nice looking and has nice backlit keys .	3
951	i want to have a new computer for myself and i need to to be sleek , light and easy to use .	3
952	i am finding a replacement for my old computer and the new one should be light , solid and has a long battery life .	3
953	i am looking for the best computer with the best price .	3
954	i want to have a fast and quiet computer .	1
955	i do spreadsheets all day and i want to find myself a computer with a high performance-cost ratio .	1
956	it would be good if it can install windows automatically out of the box .	1
957	my old computer is not working anymore and i want a new one with sleek design and great display .	1
958	a fast computer with a high performance-cost ratio is what i need .	1
959	all i need on a computer is high bootup speed and great graphics .	1
960	i want it to be lightweight and loud .	1
961	i am in need of a new computer that is fast , sleek and economical .	1
962	i also want it to be lightweight and fast .	1
963	the bezel should be thin around the screen .	1
964	i do n't know if i would bring the laptop outside but anyway being lightweight is n't bad .	1
965	i am replacing my old computer and the new one should restart quickly with an excellent price .	1
966	the speakers have to be good though .	1
967	i am finding a new computer for myself that is fast and has high internet connection .	1
968	i want it to have empty memory slot for further upgrading .	1
969	i am looking for a new computer with great design , great keyboard and awesome sound output .	1
970	i need some good specs on the computer for my business .	1
971	i need a smaller charger unit with a high performance-cost ratio .	1
972	the only thing i require on my computer is great specs with decent price .	1
973	one more thing , i want it to play games well .	1
974	i am finding myself a new computer that has a good battery life and runs cool .	1
975	the graphics should be good though .	1
976	i am not having a huge budget and so i need a computer with amazing price .	1
977	i want to change my old computer and i need a fast one with excellent battery life .	1
978	i need a quiet computer with high performance-cost ratio .	1
979	it should be inexpensive and portable .	7
980	also , it should be light , cool and affordable .	7
981	i video chat with my friends so i hope the front camera is great .	7
982	i am finding a laptop to bring to school that wo n't be stolen .	7
983	i am professional in the it sector and i am looking for a computer for my family that is fast , sleek , thin , light and solid .	7
984	the keyboard should be good .	7
985	the startup process should be fast and painless .	7
986	for the battery life , it should be long and fast for charging .	7
987	a responsive trackpad is needed for me .	7
988	speed is what i consider when purchasing a new computer .	3
989	i am willing to wait for a computer that fits my needs : small , light and solid .	3
990	i am not affordable to all computers but i want one that is fast and comes with minimal bloatware .	3
991	i want to have a new computer that is lightweight , solid and has good specs .	3
992	i plan to place a new laptop in my home and it should be lightweight , fast and quiet .	3
993	the display should have high resolution .	3
994	the battery life should be good and the display should have high quality .	3
995	i am finding a budget computer that is portable and cool .	3
996	as a student of systems engineering , i need a fast and portable computer to get my programme done .	3
997	i need a new computer for myself and i want it to come with superb build quality .	3
998	i need a computer that comes with low price and high specs .	3
999	my old computer is not working properly so i want a computer with a higher performance-cost ratio .	3
1000	i want to gift myself a light and portable computer .	3
1001	the battery life should be long so i do n't have to take a charger around .	3
1002	it would be great if the brightness is adjustable for the backlit keyboard .	3
1003	i want to upgrade my old computer that i want a faster , lighter and more attractive model .	3
1004	my old computer does n't serve me anymore and i am getting myself a new one with good specs , good design and good build quality .	3
1005	my old computer is too slow so i need a faster and lighter one .	3
1006	the screen should be good and the clicks should have nice tactility .	3
1007	the fan should be quiet so i do n't disturb others .	3
1008	i work for a long time so the battery life should be long enough to support my work .	3
1009	it would be great to feature a fingerprint sensor if it does n't push up the price .	3
1010	my old laptop is not working and i am looking for a new one that is fast , portable and light .	3
1011	i am finding myself a great computer that is solid and priced greatly .	3
1012	i am a student and i want to find a fast and light computer for my everday use .	3
1013	i do a lot of travel so i am finding a slim computer that can do well at that .	3
1014	a computer with high performance-cost ratio is what i need .	3
1015	the technical features should be strong and the battery life should be great .	3
1016	it should also be light and economical .	3
1017	i need a computer to replace my old computer that should be fast and quiet .	3
1018	i want the display to be beautiful and the mousepad and keyboard to be accurate .	3
1019	i major in computer science and i am finding myself a quick computer .	3
1020	the technical specs and speakers should be great .	3
1021	the games i play should work well on it .	3
1022	i want to replace my old computer to a better looking computer .	3
1023	i hope it would be sleek and economical .	3
1024	the build quality should also be excellent .	3
1025	the keys should be chiclet though .	3
1026	i need to change to a new computer and i want it to have high portability , good display and good battery life .	3
1027	i have tried multiple brands and this time i am finding myself a portable computer .	3
1028	i am finding a laptop for myself that is superfast and light .	3
1029	the connectivity should be good .	3
1030	i want the keys to be good to type on .	3
1031	the screen should be good .	3
1032	i am planning to replace my old computer and the new one should come with high performance-cost ratio .	3
1033	the battery life should be long and able to recharge quickly .	3
1034	i do n't want my eyes to be hurt so a non-glare screen is important .	3
1035	i plan to buy a travel notebook so it should be slim and lightweight .	3
1036	i don ’ t want my current computer anymore and i am looking for a new one coming with the perfect keyboard and screen .	3
1037	i am not satisfied with my old computer and i want a new one that is light and portable .	3
1038	my old computer does not work as great as it was so i am finding a new one with a beautiful screen and good build quality .	3
1039	i am finding a computer for light office work and it should boot up quietly and be easy to set up .	3
1040	the current computer is not working and i want a new one that is slim , light and well crafted .	3
1041	the battery life should be decent .	3
1042	i would be willing to pay an affordable price for a computer with amazing sound .	3
1043	my work require me to have a new computer so i am out here finding a thin computer with nice display and sturdy keyboard .	3
1044	my old computer needs replacement and i need the new one to be lightweight , quick and economical .	3
1045	i am finding for a nice laptop that is slim and fast .	3
1046	moreover , the computer should boot up fast .	3
1047	for the keyboard , i need the keys to be good typing , and it 's better with backlight .	3
1048	i will use the computer for general school work thus i need it to be lightweight , fast and portable .	3
1049	the keys should be well placed and the touch screen should be responsive .	7
1050	i focus on the appearance of a laptop that it should be sleek , nice looking and light .	7
1051	i want to try something new that come with a cool touchscreen and sturdy hinges .	7
1052	i also want it to be light and sleek .	7
1053	it should also be light and economical .	7
1054	i need a handy computer .	7
1055	i would carry my computer around so it would be great to be thin .	7
1056	i am a student and i need a recommendation for a lightweight and thin computer .	7
1057	i am getting a new tablet for my online college so i need a big screen and a nice pen .	7
1058	the build quality should be good with a responsive touchscreen .	7
1059	i need it to multitask well too	7
1060	the keyboard should be responsive though .	7
1061	it would be nice to feature a useful touch screen .	7
1062	it should also be light with high processing speed .	7
1063	i would use the computer with my children so i need it to be light and sturdy .	7
1064	i am finding a computer for myself that show vivid colours and brightness .	7
1065	the hinges should be good .	7
1066	the processor should be good to allow me to play games well .	7
1067	i am finding the best computer for my money .	7
1068	my son has some suggestion for me on the new computer and all i want is a big screen .	7
1069	it should also be sleek and come with the perfect size .	7
1070	besides that , the battery life should be decent .	7
1071	i want it to be natural when i am drawing on it .	7
1072	i draw on my tablet so a style pen is a must .	7
1073	i took it seriously on typing experience so i need a well sized keyboard that is easy to type on .	7
1074	i am finding myself a new laptop that is cheap and fast .	7
1075	i need a computer that has solid performance with reasonable price .	3
1076	my old computer is too slow and heavy so i want a completely different one .	3
1077	i hope i can afford a fast computer .	3
1078	i need a business flagship with a great price .	3
1079	i do n't enjoy waiting so i need a computer that startup and shutdown fast .	3
1080	our business need a computer that comes with a high performance-cost ratio .	7
1081	a computer with a high performance-cost ratio is what i need .	7
1082	i am finding a computer to do a couple of gaming so it should run games smoothly with amazing graphics .	7
1083	i want to find a computer with high performance-cost ratio that would be perfect to use in trips .	7
1084	the data transfer should be fast .	7
1085	the keyboard should be comfortable for me with a low cost .	7
1086	i am planning to replace my old computer and i need the new one to run games fabulously .	7
1087	the bottom line is that it must play games well .	7
1088	i want a powerful computer to come with a low price .	7
1089	i need a responsive touchpad .	7
1090	my work requires for a better computer that comes with a sturdy keyboard with useful backlighting .	7
1091	moreover , the camera and the speakers should be good with a decent price .	7
1092	a good graphic card should come with a low cost .	7
1093	i need a fast computer .	7
1094	for the specs , i need an outstanding sdd and enough space for my files .	7
1095	i want the bootup time to be as short as possible .	7
1096	it would be better to feature a wireless display option .	7
1097	i am a console gamer but now i am finding a gaming laptop that has amazing speed and awesome graphics .	7
1098	the wireless connectivity should be good as well .	7
1099	as a fairly active gamer , i need a computer that is solid and bootup fast .	7
1100	for the screen , i want no reflection on it and it should have great viewing angles being crystal clear .	7
1101	i need a nice computer for my work and it should come with awesome specs with a great price .	7
1102	i have been doing a lot of research on computers and i have been longing for a computer that is light and fast .	7
1103	i plan to do some laptop gaming so it should play games well and fast .	7
1104	i play games so i need a laptop to perform well in those .	7
1105	i need some great specs for my computer .	7
1106	i hope the computer wo n't get overheat at all .	7
1107	the keyboard would be good with great red backlit keys and separated number keypad .	7
1108	it should startup fast .	7
1109	it should be fast and able to store lots of data .	7
1110	i want minimal amount of fan noise .	7
1111	i need the best use of my money on a good computer .	7
1112	i want a computer that is thinner than my previous computer .	7
1113	it would be nice to be featured with a great red backlit keyboard .	7
1114	the keyboard would be better to be lighted up .	7
1115	it should also come with good price and decent battery life .	7
1116	i work in it for a living and i am buying myself a economical computer that does not have a reflective screen .	7
1117	i want a computer that run games without issues .	7
1118	aesthetics seems important to me .	7
1119	for the keyboard , it should have an excellent layout and the keys should great when typing .	7
1120	my old computer does n't perform games well so i need a new one .	7
1121	i am finding a replacement for a higher performance-cost ratio .	7
1122	i need a fast computer .	7
1123	the battery should have the best life and do fast charging .	3
1124	the screen should be great though .	3
1125	i hope there won ’ t be much bloatware .	3
1126	my daughter does a lot of drawing on her tablet and she needs a handy one with rich colours shown on the screen .	3
1127	the access to internet should be fast .	3
1128	i am buying myself a new computer that is fast and built solidly .	3
1129	the touchscreen should be better too .	3
1130	i also want it to be sleek and solid .	3
