	sentence	label
576	a good graphic card and lots of ram would be good for me to do gaming .	1
577	i would do as much research as i could to find the best use of my money for a powerful computer .	1
578	last but not least , i do n't want to spend too much on it .	1
579	my wife needs a new computer and i am planning to gift her one that have nicely arranged keyboard and low cost .	1
580	i do some light gaming and i am finding an economical computer .	1
581	it just need to have nice build quality .	1
582	of course , the price ca n't be too high .	1
583	i need a slim computer with high screen resolution but come with a reasonable price .	1
584	i ca n't use my old computer anymore and i need a new one that is fast and reasonably priced .	1
585	a light computer is what i need .	1
586	i do play some kinds of games and i need a new computer that work the games perfectly .	1
587	i like beautiful things so my computer should have awesome looks .	1
588	price is what i look into when purchasing a new computer .	1
589	i want to gift a nicely priced computer to my brother-in-law .	1
590	my next semester is coming and i am finding a new computer to cope with the work .	1
591	i do n't have much requirements for a new computer but i need it to run fast and setup easily .	1
592	i am finding a fast computer .	1
593	i would need to have enough ram to store all my files .	1
594	i dislike bloatware so it 's better to be none of them .	1
595	i am a student and i want a computer that has a powerful quad core and sturdy construction .	1
596	good ram and processor are expected .	1
597	i am leaving my old computer for my family and finding myself a new computer that run games well .	1
598	i would just use the computer for some light use so all i need is fast , cheap and good graphics .	1
599	the screen would be better to be bright enough .	1
600	i need to replace my old computer and i need the new one to be cost effective with a big screen .	1
601	i do n't plan to use the computer for studying so i just need the computer to play games well .	1
602	the finger pad should be sensitive , and the price should be reasonable .	1
603	i do n't have a huge budget so the new computer should be cost-effective .	1
604	moreover , the price should be reasonable .	1
605	the graphic card should be great and the computer should work fast and well-organized .	1
606	i have a lot of things to be done so i need a quick processor on my computer .	1
607	for the specs , a good keyboard and wonderful display quality and resolution are expected .	1
608	a great battery life is expected .	1
609	the keyboard should be comfortable along with a useful numpad .	1
610	the computer should play games easily with an amazing price .	1
611	i work at home so it 's important for me to have a computer that is fast and priced well .	1
612	i hope my money is well spent on a high quality computer .	1
613	specs are important aspect that i look into when purchasing a new computer .	1
614	i am looking for a different brand from my current computer which would be fast and well priced .	1
615	a reasaonably priced computer is what my wife needs .	1
616	i am finding the best computer with the most reasonable price that can run games smoothly .	1
617	i also hope it would be easy to upgrade .	1
618	i need a computer as a present for my little brother and he like it to be aesthetically pleasing and response fast .	1
619	i go on a lot of business travell so what i need is a computer that is light and does n't take up much space .	1
620	price is an important element when i purchase a new computer .	1
621	the computer should not be too heavy for me .	1
622	the computer should also be thin and light .	1
623	i need some good build quality to come with the computer .	1
624	as a person who is into light gaming and video editing , i need a computer that goes perfect for both the aspect .	1
625	i am finding a new computer for myself and i want it to boot up fast and handle several games well .	1
626	i need a good computer with good price .	1
627	i do n't want any bloatware .	1
628	i need a computer that comes with a high performance-cost ratio .	1
629	i need a computer that comes with reasonable price and runs games well .	1
630	i work all time on computer so i am finding a new laptop that is fast , sleek and flat .	1
631	my husband wants a faster computer that his current one .	1
632	price is what i concern when purchasing a new computer .	1
633	i am going to buy a new computer and i want it to have decent graphics and storage .	1
634	a wonderful screen should come with an excellent price .	1
635	i am finding a beautiful laptop with a good screen size and a full keyboard .	1
636	i do n't want the cost to surpass my budget .	1
637	i want to play games with my friends so i need a new computer that can do well in that aspect .	1
638	i take my laptop around the campus so it should be sleek and light .	1
639	a cheap yet powerful computer is what i need .	1
640	i also need it to handle my task quickly .	4
641	i care about gaming experience so i want a computer that play games with no problem .	4
642	i want a fast computer with a reasonable price .	4
643	i am a software developer and i am finding a new computer that can run idss with no glitch in a low cost .	4
644	i am not finding a fancy computer but a powerful computer with a low cost .	4
645	i look into many reviews and all i want is a computer that is hast and cheap .	4
646	i do n't mind spending more money for a good computer .	4
647	i would be grateful if it includes separate buttons for left and right click as my previous computer did n't .	4
648	i am finding a new computer with amazing boosted frequency and useful amount of ram .	4
649	i do basic business application on my laptop so i need sufficient amount of ram and large drive of my data .	4
650	the computer have to stay within the budget of my company .	4
651	i am finding a fast computer that runs smoothly .	2
652	my old computer needs replacement and the new one should come with a big screen , sleek design and wonderful keyboard lighting .	2
653	i have always been hoping to have a fast computer with a backlit keyboard .	2
654	i want the computer to run fast while i am at school .	0
655	out of all the features , colour is the aspect that i pay most attention on .	0
656	i do n't want it to be too expensive .	0
657	i want a computer with good performance and low cost .	0
658	it would be pleasant to have been able to use the computer as soon as possible , so it should be easy to set up .	0
659	i am finding the best computer that worth my money .	0
660	i wo n't expect too much for my new computer but a high performance-cost ratio is a must .	0
661	i need big keys for my big fingers .	0
662	the keys should be responsive and the screen should sharp .	0
663	i am going to buy a new laptop online and i want it to have a good screen size .	0
664	i have got a lot of documents from my work so i need a new computer that can store all those files with a reasonable price .	0
665	i am taking the laptop to school so i want it to be light .	0
666	i hope the price would be reasonable for a good computer .	0
667	the computer should have nice colour option and design .	0
668	i think the design of a computer do pay attribute .	0
669	i have so many much more complicated things to do so i hope the setup would be easy .	0
670	i just want it to be economical and easy to set up .	0
671	i would like to have a new computer that has great colours .	0
672	i spend long time working on document so it 's good to have a non-glare screen .	0
673	moreover , the colours should be able to display greatly .	0
674	i tend to choose brand with good reputation and i want a sleek , new computer that comes with the perfect size and a ergonomic keyboard .	0
675	our mechanic said he needs a laptop that has a high performance-cost ratio .	0
676	as it is for my wife , it should be light .	0
677	i want to buy a new laptop so i can share it with my wife .	0
678	i hope it would be able to startup fast with a low price .	0
679	i do n't have much requirement for my new computer .	0
680	i am a student and i am finding an affordable computer that looks great .	0
681	i hope my money is well spent on a powerful computer .	0
682	i like computers with beautiful colour and large screen .	0
683	i have some light use of the computer and i hope the price won ’ t be too expensive .	0
684	i am finding a fast computer with an awesome screen .	0
685	i need an inexpensive device for school .	0
686	i want to buy a new gaming laptop for myself that play games well and have a large storage .	0
687	i would like to have great colour on my computer .	0
688	i think design is important to a computer .	0
689	my wife asks me to buy her an economical yet powerful computer .	0
690	i am looking for a computer with high performance-cost ratio .	1
691	i need it to be fast and come with a dvd drive .	1
692	a fast computer with a great price would be what i want .	1
693	price is what i consider when buying a new computer .	1
694	the speakers would be great if it is louder than the typical one .	1
695	i am new to laptop so there should be easy installation and loading .	1
696	as a college student , i am finding an affordable laptop which has a solid construction .	1
697	since the previous one doesn ’ t boast with a number pad , it would be nice if the new one include one .	1
698	the battery life should be excellent and it should be entirely clear from bloatware .	1
699	i would be grateful to pay as long as the computer lives up to my expectation .	1
700	the ports should be easily accessible and the touchpad should be nice .	1
701	i do n't have a huge budget for the computer .	1
702	i was looking to upgrade my old computer but eventually i decided i would just find a new computer that is more upgradable .	1
703	i am trying to find a new computer that is reasonably priced .	1
704	i would like to have a dedicated number pad and a responsive touchpad .	1
705	the processing power should be good and there should be plenty of memory .	1
706	if there are plenty of ports , it would easy to upgrade .	1
707	my old computer is not working anymore and i am finding a new computer with a nice price .	1
708	i am in need of a new computer that comes with high hdd capacity and low price .	1
709	low heat should be produced .	1
710	the picture should shown clearly on the screen .	1
711	i would like to have a cute laptop with nice design and powerful processor .	1
712	the battery life should be long for her and she will need tons of storage space .	1
713	i do n't want the price to be too high through .	1
714	i am finding a new computer for myself .	1
715	i am in need of a new computer that is responsive and snappy .	1
716	it would be better if it can play games well .	1
717	the speakers should be nice and the screen should be bright enough for indoor use .	1
718	i do n't want to have much bloatware on my computer .	1
719	i do n't want to borrow my husband 's computer everytime i need it so i am finding myself a new computer with a nice hard drive .	1
720	i am looking for a replacement of my old computer which i require it to have a high performance-cost ratio .	1
721	also , it should be fast and last long .	1
722	i only need a fast computer that comes with plenty of storage .	1
723	it should include a dvd drive and be easy to expend more ram .	1
724	i do n't have much requirement on my new computer but i want it to be easy to setup .	1
725	the speaker would be better if it can produce nice special mix of sound , but i do n't want it pull up the cost .	1
726	as long as the price is reasonable , i would be happy to pay for a powerful computer .	1
727	my other computer own microsoft 350 so it would be nice if the microsoft 350 can automatically updated .	1
728	the battery life should be long .	1
729	my old computer is still going on well but i decided to go on with a new one with a longer battery life .	1
730	i want the image on the screen to be crisp and clear .	1
731	a good keyboard is also important .	1
732	the computer should be fast and last long .	1
733	i am working to find the best price for the best computer .	1
734	i am a middle-aged man and i have lower requirements on electrical device .	1
735	i am buying a new laptop for my daughter 's graduation and it should be fast and have beautiful colours .	1
736	a reasonable ram is expected .	1
737	my old computer needs replacement and i am finding for a new computer that run games well and is easily upgradable .	1
738	the screen should at least be hd and i hope the battery life would be long enough for my papers .	1
739	i want it to run fast and last long .	1
740	i am finding a family laptop for my home and i want one that come with high performance-cost ratio .	1
741	i depend on reliable resources to make up my decision on a new computer .	1
742	i also want the computer to be substanial with a brushed look .	1
743	for a light use of laptop , i am finding one that runs quickly with a low cost .	1
744	my old computer is starting to be unreliable so i need a new one that has lots of space yet running fast .	1
745	i want some good-looking computer with good price .	1
746	the screen should be high resolution .	1
747	i need to buy my wife a new computer and she wants it to be run fast and cool .	1
748	the display must be incredible on my new computer .	1
749	the speakers should be good and the battery life should be exceptional .	1
750	i am going to find a new computer for long-term use .	1
751	a good set of ports and a cd/dvd drive should be included .	1
752	i need it to be fast and have great battery life .	1
753	i tend to watch movies on planes so it should come with a perfect size .	0
754	i hope the keyboard to be sturdy and cover the tablet perfectly .	0
755	i sometimes do video calling with my children and it would be great if the microphone picks up sound well .	0
756	i need the keys to be responsive .	0
757	i wish i would be happy with the money i spent for a perfect computer .	2
758	i would look carefully with all the specs that come with the computer and i want it to boot up fast with a great price .	2
759	i do a lot of gaming and i am in need of a new computer that perform well in that aspect .	2
760	i normally connect my laptop to my tv for gaming and i hope the new laptop do great in that , without being overheated .	2
761	i am changing my old computer and i want the new to be quick , responsive and economical .	2
762	my last computer was still working but i decided to go for a faster computer which is reasonably priced .	2
763	it should n't look too fancy , and the key placements should be good .	2
764	my dream computer would the one with marvellous design , pleasing audio system and amazing specs .	2
765	i also need it to play games well with a decent display .	2
766	speed is the aspect i look into when purchasing a new computer .	2
767	i need a powerful laptop to bring to class so it should be small but with a big screen for multitasking .	2
768	i am planning to find a new laptop that has a good processor and build well .	2
769	i need a new computer that comes with a good price .	2
770	the graphic card should be good for gaming and the cpu should be solid .	2
771	for the specs , i specifically need a near-full-size keyboard and a non-glossy screen .	2
772	the price should not be too high .	2
773	it would even be better if it bootup fast .	2
774	i got tired of using the old computer from office so i need a new , fast computer .	2
775	i do n't want the new computer to constantly lag as my previous computer .	2
776	i am finding a sturdy computer with a nice keyboard .	2
777	i need a computer within my budget .	2
778	there should be a good selection of ports .	2
779	i am finding myself a perfect gaming laptop .	2
780	i tend to look at other 's reviews before purchasing a computer and i want one that play games well and quietly .	2
781	he does mostly for gaming so a bright screen , fast refreshing , a decent keyboard and loud speakers are all the things he needs .	2
782	my old computer is not working and i need a light , new computer with a good screen .	2
783	i do n't really have huge budget and all i want is an affordable computer that can play games well .	2
784	i would like it to have a glowing red keyboard and good sound output .	2
785	i do create art in photoshop , and as a result i need a computer that can handle large files perfectly .	2
786	i do n't have much criteria for my new computer .	2
787	i 'm an it student and i need a computer that looks cool .	2
788	i am taking the laptop to school and i want it to have a good selection of ports for my use .	2
789	i tend to use my next computer for a long time so the graphics ought to be beautiful .	2
790	a good screen would help even more .	2
791	besides , i want it to bootup fast and perform my games well .	2
792	i wo n't pay too much money for a good computer .	2
793	i am finding a computer with great price .	2
794	i am looking for a computer that play games well with a reasonable price .	2
795	i am finding myself a new computer that is sturdy with great body colour .	2
796	i do n't want it to be cumbersome nor heavy .	2
797	nice sound and nice amount of memory are also expected .	2
798	my gaming niece wants some right specs for his computer .	2
799	as a college student , i need a great computer with an amazing price .	2
800	i am finding myself a nice computer which is fast and nicely designed .	2
801	i am finding the best computer with the best price .	2
802	graphics are also important .	2
803	the looking should be sleek with a full keyboard .	2
804	the bootup should be fast on my computer .	2
805	i edit photos for a living and that 's why the graphics must be great on my computer .	2
806	i am looking for a quiet computer with a good price .	2
807	i would use the laptop for my graphic design classes so i want it to be lightweight and sturdy for me to bring it to class .	2
808	i am in college and i need a sturdy and solid computer that comes with a high response rate .	2
809	right now i just need to play games confortably on it .	2
810	it should also be light and well built .	2
811	a good sound output is necessary .	2
812	a fast computer that is cheap and easy to use would be my ideal computer .	2
813	i hope the price would be reasonable though .	2
814	i play games on laptop and i am finding a professional computer for that .	2
815	i do hope the price wo n't be too high .	2
816	i would also want a red backlit keyboard .	2
817	it should be sturdy with a nice , sharp keyboard .	2
818	i am just a student so i need a computer with low price .	2
819	my step son wants a computer with not much bloatware .	2
820	i know a lot of things about computer and i am now finding a economical computer for myself .	2
821	speed is important for my computer .	2
822	i am changing my old laptop and i want a fast one that is well designed and great for gaming .	2
823	i have never had a laptop before and so i am finding one that can run games with an amazing battery life .	2
824	i need a computer come up with the 2018 standard in sound output , keyboard and trackpad .	2
825	i need the graphics to be good .	2
826	i wo n't depend too much on this laptop so i just need it to have a high performance-cost ratio .	2
827	i would be happy to receive a quality computer with my money paid .	2
828	i am buying a new laptop but i also want to do gaming on it , so it should run all games well .	2
829	i like having matted texture on the keys and it would nice to have even backlight .	2
830	i need to change my old laptop and i need one that run quietly and cool .	2
831	i need a new computer to support my work that is solidly built with low cost .	2
832	i need to perform games well with a relatively low cost .	2
833	i do a couple of tasks on my laptop si i want it to run games well with a reasonable price .	2
834	i am buying a computer as christmas present for my son and he specifies that it has to be great for games .	2
835	i am replacing my old computer which i want a new one that has cool design and beautiful display .	2
836	i am in need of a new computer and it should work fantasticly for games .	2
837	i can get a cheap computer and upgrade it later on .	2
838	my son wants a computer that has cool colours on keyboard .	2
839	it should be fast , responsive and economical .	2
840	besides , i need plenty of ports .	2
841	i play games on laptop and i need it to be fast .	2
842	i used to use pcs but now i want a laptop with good hardware .	2
843	i have a few points to note for a perfect laptop .	2
844	i need a new computer for myself that feel nice and run games well .	2
845	by the way , i do n't have much budget on the computer .	2
846	i have got long lectures so the battery life should be great .	2
847	i do n't want my old computer anymore and i am finding a new one that boots fast .	2
848	i can not put a thick laptop into my bag .	2
849	the build quality ought to be amazing .	2
850	besides that , i want it to handle games well .	2
851	my old computer needs replacement and i hope the new one comes with great specs and run smoothly .	2
852	i am lacking money currently but i need a computer with nice price .	2
853	i would also want it to come with awesome keyboard and low cost .	2
854	i am into coding and i need a new computer with plenty of ram and amazing build quality .	2
855	i am finding a all-rounded computer that is sturdy and has great design .	2
856	my past laptop just died a few days ago and i am in urgent for a computer that is well balanced for the price .	2
857	the graphics card should be strong and the battery should be long lasting .	2
858	i also want it to stay cool and startup fast .	2
859	the design should be great with a backlit keyboard .	2
860	of cource the battery life should be decent .	2
861	i am looking for a computer that will fit my budget .	2
862	i also like to have lighted keyboard with a great price .	2
863	moreover , i want it be to fast and lightweight .	2
864	i have to do homework at night so it 's better to include a backlit keyboard .	2
865	we are finding a new computer with a reasonable price .	2
866	our homeschooled kids need some computers with large screen for learning .	2
867	i need a new laptop that is fast and has a nice backlit keyboard .	2
868	it should be lightweight including backlight features .	2
869	i use laptop to watch movies so a large screen and clear pictures are necessary .	2
870	i need a christmas present for my girlfriend and she wants a laptop that boot up fast and can be set up easily .	2
871	i also want it to be easy to use and priced right .	2
872	the graphics should be amazing .	2
873	my old laptop needs replacement and i need a new one that has beautiful laptop design and accommodating screen size .	2
874	i want it to run smoothly with an easy viewing screen .	2
875	i need to use a laptop out of my office hour so it should have good amount of ram within a limited price .	2
876	i need the computer to come with microsoft programmes .	2
877	i am finding a new computer with nice price and good speed .	2
878	i am going to purchase a new computer on black friday so what i want is a computer that play games well in a low cost .	2
879	i have a number of files that need good memory to store them .	2
880	a fast computer is what i need .	2
881	i have limited budget on my new computer so it should have a great price .	2
882	i try to present myself with a computer that has a good price .	2
883	i enjoy gaming and i am finding a laptop that perform well in that .	2
884	it should also be quiet , lightweight and economical .	2
885	my old computer is too slow and i need a new one .	2
886	the fan should be quiet .	2
887	my household has different needs for a computer and so it should be fast and have great graphics .	2
888	i do n't have much requirement for my new computer , it just need to be cheap .	2
889	i need some recommendations for a computer that comes with a high performance-cost ratio .	2
890	of course , the price should be good .	1
891	price is what i look into when purchasing a new computer .	1
892	i want to have the best use of the money i would spend on the computer .	1
893	my brother needs a fast computer as his christmas present .	1
894	i have limited budget so the computer should come with a good price .	1
895	a fast computer with a good price is what i want .	1
896	i am going back to college later and so i need a laptop with a huge screen and a number pad on the keyboard .	1
897	i am buying a new laptop for my husband and he wants it to be lightweight , clear and sharp .	0
898	i am finding a new computer with a great price .	0
899	i want a nice matte finish on my new computer so no fingerprints would be attached to it .	2
900	the case should be classy and not attachable to fingerprint .	2
901	it should have less bloatware that my previous computers and be lightweight .	2
902	my old computer does n't last long for the battery life and i hope the new one would .	2
903	i am looking for a new computer that comes with a high performance-cost ratio .	2
904	the keyboard should be good though .	2
905	my old computer does n't work for me anymore and i am finding a new one with terrifc specs in a great price .	2
906	my old laptop is not working and i am finding a new one that has good amount of ram and storage .	2
907	i would look into the specs the computer comes with so it should have a large hard drive and a decent ram .	2
908	speed is important to me when purchasing a new computer .	2
909	i have n't been using a laptop for a while and it would be good to be easy to set up .	2
910	i would like to have a sleek design for my next computer .	2
911	it should play games well with a good price .	2
912	i would like it to feature backlit keyboard and touch screen .	2
913	it would be better if the computer is fast .	2
914	it should also be fast and last long .	2
915	illuminated keyboard seems cool to me .	2
916	i plan to have a great bargain on a new computer .	2
917	the design and the touchscreen should be good as well .	2
918	i only have simple needs on my laptop so it just has to be lightweight and economical .	2
919	i am finding a computer for myself that is speedy and easy to setup .	2
920	i use my laptop for school so i need it to be light and sleek .	2
921	i need a functional yet inexpensive model .	2
922	i am in need of a new computer that has a good processor and a practical appearance .	2
923	the battery should last long and be replaceable .	2
924	i do a lot of typing at night so a backlit keyboard would help me a lot .	2
925	i am getting a new computer for myself and i need it to be good looking with a great price .	1
926	also , it should be fast with the perfect screen size .	1
927	i am replacing an old computer and the new one should come with great price .	1
928	speed is what i look into when purchasing a new computer .	1
929	i need it to be easy to set up .	1
930	i am in a nursery school and i use my laptop several hours a day .	1
931	an adequate screen should be installed on the computer .	1
932	the keyboard should be good with backlight .	3
933	i am findinging myself a better computer with competitive specs and budget price .	3
934	i am looking for the best computer with the best price .	3
935	i need a computer that is light and lasts long for me to work at the coffee shop .	3
936	i want to change my old computer and i am finding a new one that is nice looking and has nice backlit keys .	3
937	i want to save my money for a good computer .	3
938	i want to have a new computer for myself and i need to to be sleek , light and easy to use .	3
939	i am planning to buy a new laptop and i want to new one to be silent , lightweight and easy to use .	3
940	quality and price must be balanced for my new computer .	3
941	i am in need of a new computer that is sleek and compact .	3
942	i need it to boot quickly while staying cool .	3
943	i need a good keyboard for my typing work .	3
944	my old computer is n't working and i need to find a new one that is sleek and light .	3
945	i need to bring my computer to school so i hope it would be lightweight .	3
946	as a college student , i need a computer that has a large memory and high speed .	3
947	there should be lots of storage .	3
948	my girlfriend needs a computer that has a good design and a high performance-cost ratio .	3
949	i am finding a replacement for my old computer and the new one should be light , solid and has a long battery life .	3
950	i have limited budget for a good computer .	3
951	also i do n't want to have bloatware on the computer .	3
952	i need a stylish computer for my work .	3
953	i need a computer with good processor .	3
954	all i need on a computer is high bootup speed and great graphics .	2
955	my old computer is not working anymore and i want a new one with sleek design and great display .	2
956	i am finding myself a new computer that has a good battery life and runs cool .	2
957	i do spreadsheets all day and i want to find myself a computer with a high performance-cost ratio .	2
958	it would be good if it can install windows automatically out of the box .	2
959	i am looking for a new computer with great design , great keyboard and awesome sound output .	2
960	i am not having a huge budget and so i need a computer with amazing price .	2
961	the bezel should be thin around the screen .	2
962	i am finding a new computer for myself that is fast and has high internet connection .	2
963	i want to have a fast and quiet computer .	2
964	i want to change my old computer and i need a fast one with excellent battery life .	2
965	i do video editing so a good video card and a fast processor are expected .	2
966	i need a quiet computer with high performance-cost ratio .	2
967	one more thing , i want it to play games well .	2
968	the graphics should be good though .	2
969	i want it to be lightweight and loud .	2
970	i am in need of a new computer that is fast , sleek and economical .	2
971	i am replacing my old computer and the new one should restart quickly with an excellent price .	2
972	i also want it to be lightweight and fast .	2
973	i do n't know if i would bring the laptop outside but anyway being lightweight is n't bad .	2
974	i want it to have empty memory slot for further upgrading .	2
975	the only thing i require on my computer is great specs with decent price .	2
976	i need a smaller charger unit with a high performance-cost ratio .	2
977	i need some good specs on the computer for my business .	2
978	i have got a lot of photos and i need a roomy device for that .	2
979	i video chat with my friends so i hope the front camera is great .	0
980	a responsive trackpad is needed for me .	0
981	i am professional in the it sector and i am looking for a computer for my family that is fast , sleek , thin , light and solid .	0
982	for the battery life , it should be long and fast for charging .	0
983	also , it should be light , cool and affordable .	0
984	i also hope the build quality would be good .	0
985	it should be inexpensive and portable .	0
986	the startup process should be fast and painless .	0
987	the keyboard should be good .	0
988	speed is what i consider when purchasing a new computer .	5
989	i want to have a new computer that is lightweight , solid and has good specs .	5
990	i am not affordable to all computers but i want one that is fast and comes with minimal bloatware .	5
991	the connectivity should be good .	5
992	i am finding for a nice laptop that is slim and fast .	5
993	the display should have high resolution .	5
994	one more thing , i want a more stunning display .	5
995	i would be willing to pay an affordable price for a computer with amazing sound .	5
996	my old computer does n't serve me anymore and i am getting myself a new one with good specs , good design and good build quality .	5
997	i am in need of a new computer that is slim , portable and affordable .	5
998	i hope it would be sleek and economical .	5
999	the current computer is not working and i want a new one that is slim , light and well crafted .	5
1000	my old computer needs replacement and i need the new one to be lightweight , quick and economical .	5
1001	for the keyboard , i need the keys to be good typing , and it 's better with backlight .	5
1002	i need a computer that comes with low price and high specs .	5
1003	moreover , i need it to be fast and economical .	5
1004	i am planning to replace my old computer and the new one should come with high performance-cost ratio .	5
1005	i do n't want my eyes to be hurt so a non-glare screen is important .	5
1006	my old computer is too slow so i need a faster and lighter one .	5
1007	the design should be good though .	5
1008	i do a lot of travel so i am finding a slim computer that can do well at that .	5
1009	i need a light computer that holds my 3d programmes well .	5
1010	i will use the computer for general school work thus i need it to be lightweight , fast and portable .	5
1011	moreover , the computer should boot up fast .	5
1012	i am willing to wait for a computer that fits my needs : small , light and solid .	5
1013	i don ’ t want my current computer anymore and i am looking for a new one coming with the perfect keyboard and screen .	5
1014	i am a student and i want to find a fast and light computer for my everday use .	5
1015	it would be great if the brightness is adjustable for the backlit keyboard .	5
1016	it would be great to feature a fingerprint sensor if it does n't push up the price .	5
1017	i want to replace my old computer to a better looking computer .	5
1018	my work require me to have a new computer so i am out here finding a thin computer with nice display and sturdy keyboard .	5
1019	the screen should be good and the clicks should have nice tactility .	5
1020	i work for a long time so the battery life should be long enough to support my work .	5
1021	i am finding a replacement for my old computer that a longer battery life is expected .	5
1022	i plan to place a new laptop in my home and it should be lightweight , fast and quiet .	5
1023	i need a fast computer .	5
1024	i want to upgrade my old computer that i want a faster , lighter and more attractive model .	5
1025	it should also be light and economical .	5
1026	i am finding myself a great computer that is solid and priced greatly .	5
1027	i am finding a computer for light office work and it should boot up quietly and be easy to set up .	5
1028	my old laptop is not working and i am looking for a new one that is fast , portable and light .	5
1029	the battery life should be decent .	5
1030	a computer with high performance-cost ratio is what i need .	5
1031	the battery life should be good and the display should have high quality .	5
1032	i need to change to a new computer and i want it to have high portability , good display and good battery life .	5
1033	i want the display to be beautiful and the mousepad and keyboard to be accurate .	5
1034	the keys should be chiclet though .	5
1035	i want the keys to be good to type on .	5
1036	i want to gift myself a light and portable computer .	5
1037	the technical features should be strong and the battery life should be great .	5
1038	the technical specs and speakers should be great .	5
1039	the screen should be good .	5
1040	the build quality should also be excellent .	5
1041	the battery life should be long so i do n't have to take a charger around .	5
1042	i plan to buy a travel notebook so it should be slim and lightweight .	5
1043	my old computer does not work as great as it was so i am finding a new one with a beautiful screen and good build quality .	5
1044	i need a computer to replace my old computer that should be fast and quiet .	5
1045	i major in computer science and i am finding myself a quick computer .	5
1046	i am not satisfied with my old computer and i want a new one that is light and portable .	5
1047	my old computer is not working properly so i want a computer with a higher performance-cost ratio .	5
1048	i have tried multiple brands and this time i am finding myself a portable computer .	5
1049	it should also be light with high processing speed .	0
1050	the hinges should be good .	0
1051	it should also be sleek and come with the perfect size .	0
1052	besides that , the battery life should be decent .	0
1053	i also want it to be light and sleek .	0
1054	it should also be light and economical .	0
1055	i draw on my tablet so a style pen is a must .	0
1056	it would be nice to feature a useful touch screen .	0
1057	i am in need of a new computer that comes with great battery .	0
1058	i am finding a computer for myself that show vivid colours and brightness .	0
1059	i took it seriously on typing experience so i need a well sized keyboard that is easy to type on .	0
1060	i focus on the appearance of a laptop that it should be sleek , nice looking and light .	0
1061	i am finding myself a new laptop that is cheap and fast .	0
1062	my son has some suggestion for me on the new computer and all i want is a big screen .	0
1063	i would use the computer with my children so i need it to be light and sturdy .	0
1064	the keyboard should be responsive though .	0
1065	i need an economical laptop for my new york trip so it should have a long battery life to stay within the flight .	0
1066	i want to try something new that come with a cool touchscreen and sturdy hinges .	0
1067	i am a student and i need a recommendation for a lightweight and thin computer .	0
1068	i would carry my computer around so it would be great to be thin .	0
1069	i am finding the best computer for my money .	0
1070	the keys should be well placed and the touch screen should be responsive .	0
1071	i need a handy computer .	0
1072	i am getting a new tablet for my online college so i need a big screen and a nice pen .	0
1073	i need it to multitask well too	0
1074	i would have the tablet for office use so it should be easy to use .	0
1075	i do n't enjoy waiting so i need a computer that startup and shutdown fast .	2
1076	i hope i can afford a fast computer .	2
1077	i am finding a work only computer that is fast and has plenty of memory .	2
1078	my old computer is too slow and heavy so i want a completely different one .	2
1079	i need a business flagship with a great price .	2
1080	i am finding a computer to do a couple of gaming so it should run games smoothly with amazing graphics .	2
1081	for the connectivity , i need it to do well in both wifi and bluetooth .	2
1082	the wireless connectivity should be good as well .	2
1083	the keyboard would be good with great red backlit keys and separated number keypad .	2
1084	i work in it for a living and i am buying myself a economical computer that does not have a reflective screen .	2
1085	the image should be colourful on an anti-glare screen .	2
1086	my work requires for a better computer that comes with a sturdy keyboard with useful backlighting .	2
1087	i am a console gamer but now i am finding a gaming laptop that has amazing speed and awesome graphics .	2
1088	i want to find a computer with high performance-cost ratio that would be perfect to use in trips .	2
1089	i need a fast computer .	2
1090	a good graphic card should come with a low cost .	2
1091	for the screen , i want no reflection on it and it should have great viewing angles being crystal clear .	2
1092	i want a powerful computer to come with a low price .	2
1093	i am looking for a new economical computer for myself and it should bootup fast and have a beautiful display .	2
1094	i plan to do some laptop gaming so it should play games well and fast .	2
1095	moreover , the camera and the speakers should be good with a decent price .	2
1096	i need a nice computer for my work and it should come with awesome specs with a great price .	2
1097	i want a computer that run games without issues .	2
1098	i am finding a replacement for a higher performance-cost ratio .	2
1099	aesthetics seems important to me .	2
1100	it would be better to feature a wireless display option .	2
1101	the bottom line is that it must play games well .	2
1102	the keyboard should be comfortable for me with a low cost .	2
1103	as a fairly active gamer , i need a computer that is solid and bootup fast .	2
1104	i play games so i need a laptop to perform well in those .	2
1105	the keyboard would be better to be lighted up .	2
1106	i need the best use of my money on a good computer .	2
1107	i also want a red lit keyboard to come with it .	2
1108	a computer with a high performance-cost ratio is what i need .	2
1109	my old computer does n't perform games well so i need a new one .	2
1110	i need a fast computer .	2
1111	i want minimal amount of fan noise .	2
1112	i want a computer that is thinner than my previous computer .	2
1113	i need some great specs for my computer .	2
1114	i want the bootup time to be as short as possible .	2
1115	the data transfer should be fast .	2
1116	it would be nice to be featured with a great red backlit keyboard .	2
1117	for the keyboard , it should have an excellent layout and the keys should great when typing .	2
1118	for the specs , i need an outstanding sdd and enough space for my files .	2
1119	it should startup fast .	2
1120	i am planning to replace my old computer and i need the new one to run games fabulously .	2
1121	our business need a computer that comes with a high performance-cost ratio .	2
1122	i need a responsive touchpad .	2
1123	i need an optimum screen size and a reliable touch of the laptop .	2
1124	the battery should have the best life and do fast charging .	2
1125	i am in need of a new computer with a nice screen , a convenient fingerprint reader and good battery life .	2
1126	i have just retired and i am finding a computer for my personal use .	2
1127	i am buying myself a new computer that is fast and built solidly .	2
1128	i would like to have a laptop with a tablet pc form factor .	2
